pk,ara,result_subjectNode_name,result_subjectNode_id,result_subjectNode_cat,result_objectNode_name,result_objectNode_id,result_objectNode_cat,rank,sugeno_score,comp_confidence_score,comp_novelty_score,comp_clinical_evidence_score,weighted_mean_score,normalized_score,ARAX,ARAX_score,unsecret,unsecret_score,improving_agent,improving_agent_score,biothings_explorer,biothings_explorer_score,aragorn,aragorn_score,ARA_list,ARA_count,result_counter,edge_id,edge_object,edge_objectNode_name,edge_objectNode_cats,edge_objectNode_cat,edgeg_subject,edge_subjectNode_name,edge_subjectNode_cats,edge_subjectNode_cat,predicate,qualifiers,edge_type,qualified_predicate,causal_mechanism_qualifier,subject_direction_qualifier,subject_aspect_qualifier,subject_form_or_variant_qualifier,object_direction_qualifier,object_aspect_qualifier,object_form_or_variant_qualifier,publications,phrase,primary_source,agg1,publications_count,agg2
dd1a12f8-7f3b-4ca6-9409-6c77f2fb3cad,infores:aragorn,"N-[5-[(4-ethylpiperazin-1-yl)methyl]pyridin-2-yl]-5-fluoro-4-(5-fluoro-1,1-dimethyl-2,3-dihydropyrrolo[1,2-a]benzimidazol-7-yl)pyrimidin-2-amine",PUBCHEM.COMPOUND:122657565,biolink:ChemicalEntity,CDK5,NCBIGene:1020,biolink:ThingWithTaxon,100,0.924,0.924,0.0,0.0,0.462,86.711,False,-0.0,False,-0.0,False,-0.0,False,-0.0,True,0.178,"['infores:arax', 'infores:aragorn']",2,100,f0fa0b71-d063-45db-a250-888e6e342281,NCBIGene:1020,CDK5,"['biolink:ThingWithTaxon', 'biolink:Protein', 'biolink:PhysicalEssence', 'biolink:Gene', 'biolink:ChemicalEntityOrGeneOrGeneProduct', 'biolink:MacromolecularMachineMixin', 'biolink:Polypeptide', 'biolink:BiologicalEntity', 'biolink:GenomicEntity', 'biolink:ChemicalEntityOrProteinOrPolypeptide', 'biolink:NamedThing', 'biolink:GeneOrGeneProduct', 'biolink:GeneProductMixin', 'biolink:PhysicalEssenceOrOccurrent', 'biolink:OntologyClass']",biolink:ThingWithTaxon,PUBCHEM.COMPOUND:122657565,"N-[5-[(4-ethylpiperazin-1-yl)methyl]pyridin-2-yl]-5-fluoro-4-(5-fluoro-1,1-dimethyl-2,3-dihydropyrrolo[1,2-a]benzimidazol-7-yl)pyrimidin-2-amine","['biolink:ChemicalEntity', 'biolink:ChemicalEntityOrGeneOrGeneProduct', 'biolink:ChemicalEntityOrProteinOrPolypeptide', 'biolink:ChemicalOrDrugOrTreatment', 'biolink:MolecularEntity', 'biolink:NamedThing', 'biolink:PhysicalEssence', 'biolink:PhysicalEssenceOrOccurrent', 'biolink:SmallMolecule']",biolink:ChemicalEntity,biolink:affects,"[{'qualifier_type_id': 'biolink:object_direction_qualifier', 'qualifier_value': 'decreased'}, {'qualifier_type_id': 'biolink:qualified_predicate', 'qualifier_value': 'biolink:causes'}, {'qualifier_type_id': 'biolink:object_aspect_qualifier', 'qualifier_value': 'activity_or_abundance'}]",creative,causes,,,,,decreased,activity_or_abundance,,[],"N-[5-[(4-ethylpiperazin-1-yl)methyl]pyridin-2-yl]-5-fluoro-4-(5-fluoro-1,1-dimethyl-2,3-dihydropyrrolo[1,2-a]benzimidazol-7-yl)pyrimidin-2-amine causes decreased activity or abundance of CDK5",infores:aragorn,,0,
dd1a12f8-7f3b-4ca6-9409-6c77f2fb3cad,infores:aragorn,"N-[5-[(4-ethylpiperazin-1-yl)methyl]pyridin-2-yl]-5-fluoro-4-(5-fluoro-1,1-dimethyl-2,3-dihydropyrrolo[1,2-a]benzimidazol-7-yl)pyrimidin-2-amine",PUBCHEM.COMPOUND:122657565,biolink:ChemicalEntity,CDK5,NCBIGene:1020,biolink:ThingWithTaxon,100,0.924,0.924,0.0,0.0,0.462,86.711,False,-0.0,False,-0.0,False,-0.0,False,-0.0,True,0.178,"['infores:arax', 'infores:aragorn']",2,100,a85ab46b69e9,NCBIGene:1020,CDK5,"['biolink:ThingWithTaxon', 'biolink:Protein', 'biolink:PhysicalEssence', 'biolink:Gene', 'biolink:ChemicalEntityOrGeneOrGeneProduct', 'biolink:MacromolecularMachineMixin', 'biolink:Polypeptide', 'biolink:BiologicalEntity', 'biolink:GenomicEntity', 'biolink:ChemicalEntityOrProteinOrPolypeptide', 'biolink:NamedThing', 'biolink:GeneOrGeneProduct', 'biolink:GeneProductMixin', 'biolink:PhysicalEssenceOrOccurrent', 'biolink:OntologyClass']",biolink:ThingWithTaxon,PUBCHEM.COMPOUND:122657565,"N-[5-[(4-ethylpiperazin-1-yl)methyl]pyridin-2-yl]-5-fluoro-4-(5-fluoro-1,1-dimethyl-2,3-dihydropyrrolo[1,2-a]benzimidazol-7-yl)pyrimidin-2-amine","['biolink:ChemicalEntity', 'biolink:ChemicalEntityOrGeneOrGeneProduct', 'biolink:ChemicalEntityOrProteinOrPolypeptide', 'biolink:ChemicalOrDrugOrTreatment', 'biolink:MolecularEntity', 'biolink:NamedThing', 'biolink:PhysicalEssence', 'biolink:PhysicalEssenceOrOccurrent', 'biolink:SmallMolecule']",biolink:ChemicalEntity,biolink:affects,"[{'qualifier_type_id': 'biolink:object_direction_qualifier', 'qualifier_value': 'decreased'}, {'qualifier_type_id': 'biolink:qualified_predicate', 'qualifier_value': 'biolink:causes'}, {'qualifier_type_id': 'biolink:object_aspect_qualifier', 'qualifier_value': 'activity'}]",one-hop,causes,,,,,decreased,activity,,[],"N-[5-[(4-ethylpiperazin-1-yl)methyl]pyridin-2-yl]-5-fluoro-4-(5-fluoro-1,1-dimethyl-2,3-dihydropyrrolo[1,2-a]benzimidazol-7-yl)pyrimidin-2-amine causes decreased activity of CDK5",infores:bindingdb,infores:automat-binding-db,0,infores:aragorn
dd1a12f8-7f3b-4ca6-9409-6c77f2fb3cad,infores:unsecret-agent,Quercetin,CHEBI:16243,biolink:SmallMolecule,CDK5,NCBIGene:1020,biolink:ThingWithTaxon,101,0.923,0.923,0.0,0.0,0.462,92.342,False,-0.0,False,0.923,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,101,medik:edge#17,NCBIGene:1020,CDK5,"['biolink:ThingWithTaxon', 'biolink:Protein', 'biolink:PhysicalEssence', 'biolink:Gene', 'biolink:ChemicalEntityOrGeneOrGeneProduct', 'biolink:MacromolecularMachineMixin', 'biolink:Polypeptide', 'biolink:BiologicalEntity', 'biolink:GenomicEntity', 'biolink:ChemicalEntityOrProteinOrPolypeptide', 'biolink:NamedThing', 'biolink:GeneOrGeneProduct', 'biolink:GeneProductMixin', 'biolink:PhysicalEssenceOrOccurrent', 'biolink:OntologyClass']",biolink:ThingWithTaxon,CHEBI:16243,Quercetin,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:affects,"[{'qualifier_type_id': 'biolink:object_aspect_qualifier', 'qualifier_value': 'activity_or_abundance'}, {'qualifier_type_id': 'biolink:object_direction_qualifier', 'qualifier_value': 'decreased'}, {'qualifier_type_id': 'biolink:qualified_predicate', 'qualifier_value': 'biolink:causes'}]",one-hop,causes,,,,,decreased,activity_or_abundance,,"['PMC:8533072', 'PMC:7269046']",Quercetin causes decreased activity or abundance of CDK5,infores:text-mining-provider-targeted,infores:unsecret-agent,2,
dd1a12f8-7f3b-4ca6-9409-6c77f2fb3cad,infores:unsecret-agent,Quercetin,CHEBI:16243,biolink:SmallMolecule,CDK5,NCBIGene:1020,biolink:ThingWithTaxon,101,0.923,0.923,0.0,0.0,0.462,92.342,False,-0.0,False,0.923,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,101,medik:creative_edge#75,NCBIGene:1020,CDK5,"['biolink:ThingWithTaxon', 'biolink:Protein', 'biolink:PhysicalEssence', 'biolink:Gene', 'biolink:ChemicalEntityOrGeneOrGeneProduct', 'biolink:MacromolecularMachineMixin', 'biolink:Polypeptide', 'biolink:BiologicalEntity', 'biolink:GenomicEntity', 'biolink:ChemicalEntityOrProteinOrPolypeptide', 'biolink:NamedThing', 'biolink:GeneOrGeneProduct', 'biolink:GeneProductMixin', 'biolink:PhysicalEssenceOrOccurrent', 'biolink:OntologyClass']",biolink:ThingWithTaxon,CHEBI:16243,Quercetin,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:affects,"[{'qualifier_type_id': 'biolink:qualified_predicate', 'qualifier_value': 'biolink:causes'}, {'qualifier_type_id': 'biolink:qualified_predicate', 'qualifier_value': 'biolink:causes'}, {'qualifier_type_id': 'biolink:object_aspect_qualifier', 'qualifier_value': 'activity_or_abundance'}, {'qualifier_type_id': 'biolink:object_direction_qualifier', 'qualifier_value': 'decreased'}]",creative,causes,,,,,decreased,activity_or_abundance,,[],Quercetin causes decreased activity or abundance of CDK5,infores:unsecret-agent,,0,
dd1a12f8-7f3b-4ca6-9409-6c77f2fb3cad,infores:unsecret-agent,Quercetin,CHEBI:16243,biolink:SmallMolecule,CDK5,NCBIGene:1020,biolink:ThingWithTaxon,101,0.923,0.923,0.0,0.0,0.462,92.342,False,-0.0,False,0.923,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,101,medik:edge#223,NCBIGene:7124,TNF,['biolink:Protein'],biolink:Protein,CHEBI:16243,Quercetin,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:affects,"[{'qualifier_type_id': 'biolink:object_aspect_qualifier', 'qualifier_value': 'activity_or_abundance'}, {'qualifier_type_id': 'biolink:object_direction_qualifier', 'qualifier_value': 'decreased'}, {'qualifier_type_id': 'biolink:qualified_predicate', 'qualifier_value': 'biolink:causes'}]",one-hop,causes,,,,,decreased,activity_or_abundance,,"['PMC:7519454', 'PMC:3834323', 'PMID:33803419', 'PMC:7999989', 'PMC:9322164']",Quercetin causes decreased activity or abundance of TNF,infores:text-mining-provider-targeted,infores:unsecret-agent,5,
dd1a12f8-7f3b-4ca6-9409-6c77f2fb3cad,infores:unsecret-agent,Quercetin,CHEBI:16243,biolink:SmallMolecule,CDK5,NCBIGene:1020,biolink:ThingWithTaxon,101,0.923,0.923,0.0,0.0,0.462,92.342,False,-0.0,False,0.923,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,101,medik:edge#224,NCBIGene:1020,CDK5,"['biolink:ThingWithTaxon', 'biolink:Protein', 'biolink:PhysicalEssence', 'biolink:Gene', 'biolink:ChemicalEntityOrGeneOrGeneProduct', 'biolink:MacromolecularMachineMixin', 'biolink:Polypeptide', 'biolink:BiologicalEntity', 'biolink:GenomicEntity', 'biolink:ChemicalEntityOrProteinOrPolypeptide', 'biolink:NamedThing', 'biolink:GeneOrGeneProduct', 'biolink:GeneProductMixin', 'biolink:PhysicalEssenceOrOccurrent', 'biolink:OntologyClass']",biolink:ThingWithTaxon,NCBIGene:7124,TNF,['biolink:Protein'],biolink:Protein,biolink:affects,"[{'qualifier_type_id': 'biolink:object_aspect_qualifier', 'qualifier_value': 'activity_or_abundance'}, {'qualifier_type_id': 'biolink:object_direction_qualifier', 'qualifier_value': 'increased'}, {'qualifier_type_id': 'biolink:qualified_predicate', 'qualifier_value': 'biolink:causes'}]",one-hop,causes,,,,,increased,activity_or_abundance,,"['PMC:7674265', 'PMC:5808211', 'PMC:9219669', 'PMC:9219759', 'PMC:8235474']",TNF causes increased activity or abundance of CDK5,infores:text-mining-provider-targeted,infores:unsecret-agent,5,
dd1a12f8-7f3b-4ca6-9409-6c77f2fb3cad,infores:aragorn,QUINOXALINE1,CHEBI:92540,biolink:ChemicalEntity,CDK5,NCBIGene:1020,biolink:ThingWithTaxon,102,0.922,0.922,0.0,0.0,0.461,67.774,False,-0.0,False,-0.0,False,-0.0,False,-0.0,True,0.48,"['infores:arax', 'infores:aragorn']",2,102,infores:automat-gtopdb:CHEBI:92540--biolink:affects--biolink:causes--decreased--activity--NCBIGene:1020--infores:gtopdb,NCBIGene:1020,CDK5,"['biolink:ThingWithTaxon', 'biolink:Protein', 'biolink:PhysicalEssence', 'biolink:Gene', 'biolink:ChemicalEntityOrGeneOrGeneProduct', 'biolink:MacromolecularMachineMixin', 'biolink:Polypeptide', 'biolink:BiologicalEntity', 'biolink:GenomicEntity', 'biolink:ChemicalEntityOrProteinOrPolypeptide', 'biolink:NamedThing', 'biolink:GeneOrGeneProduct', 'biolink:GeneProductMixin', 'biolink:PhysicalEssenceOrOccurrent', 'biolink:OntologyClass']",biolink:ThingWithTaxon,CHEBI:92540,QUINOXALINE1,"['biolink:ChemicalEntity', 'biolink:ChemicalEntityOrGeneOrGeneProduct', 'biolink:ChemicalEntityOrProteinOrPolypeptide', 'biolink:ChemicalOrDrugOrTreatment', 'biolink:MolecularEntity', 'biolink:NamedThing', 'biolink:PhysicalEssence', 'biolink:PhysicalEssenceOrOccurrent', 'biolink:SmallMolecule']",biolink:ChemicalEntity,biolink:affects,"[{'qualifier_type_id': 'biolink:object_aspect_qualifier', 'qualifier_value': 'activity'}, {'qualifier_type_id': 'biolink:object_direction_qualifier', 'qualifier_value': 'decreased'}, {'qualifier_type_id': 'biolink:qualified_predicate', 'qualifier_value': 'biolink:causes'}]",one-hop,causes,,,,,decreased,activity,,['PMID:18077363'],QUINOXALINE1 causes decreased activity of CDK5,infores:gtopdb,infores:automat-gtopdb,1,infores:arax
dd1a12f8-7f3b-4ca6-9409-6c77f2fb3cad,infores:aragorn,QUINOXALINE1,CHEBI:92540,biolink:ChemicalEntity,CDK5,NCBIGene:1020,biolink:ThingWithTaxon,102,0.922,0.922,0.0,0.0,0.461,67.774,False,-0.0,False,-0.0,False,-0.0,False,-0.0,True,0.48,"['infores:arax', 'infores:aragorn']",2,102,643c4374-9110-4359-8ce6-303b06c1f08c,NCBIGene:1020,CDK5,"['biolink:ThingWithTaxon', 'biolink:Protein', 'biolink:PhysicalEssence', 'biolink:Gene', 'biolink:ChemicalEntityOrGeneOrGeneProduct', 'biolink:MacromolecularMachineMixin', 'biolink:Polypeptide', 'biolink:BiologicalEntity', 'biolink:GenomicEntity', 'biolink:ChemicalEntityOrProteinOrPolypeptide', 'biolink:NamedThing', 'biolink:GeneOrGeneProduct', 'biolink:GeneProductMixin', 'biolink:PhysicalEssenceOrOccurrent', 'biolink:OntologyClass']",biolink:ThingWithTaxon,CHEBI:92540,QUINOXALINE1,"['biolink:ChemicalEntity', 'biolink:ChemicalEntityOrGeneOrGeneProduct', 'biolink:ChemicalEntityOrProteinOrPolypeptide', 'biolink:ChemicalOrDrugOrTreatment', 'biolink:MolecularEntity', 'biolink:NamedThing', 'biolink:PhysicalEssence', 'biolink:PhysicalEssenceOrOccurrent', 'biolink:SmallMolecule']",biolink:ChemicalEntity,biolink:affects,"[{'qualifier_type_id': 'biolink:object_direction_qualifier', 'qualifier_value': 'decreased'}, {'qualifier_type_id': 'biolink:qualified_predicate', 'qualifier_value': 'biolink:causes'}, {'qualifier_type_id': 'biolink:object_aspect_qualifier', 'qualifier_value': 'activity_or_abundance'}]",creative,causes,,,,,decreased,activity_or_abundance,,[],QUINOXALINE1 causes decreased activity or abundance of CDK5,infores:aragorn,,0,
dd1a12f8-7f3b-4ca6-9409-6c77f2fb3cad,infores:aragorn,QUINOXALINE1,CHEBI:92540,biolink:ChemicalEntity,CDK5,NCBIGene:1020,biolink:ThingWithTaxon,102,0.922,0.922,0.0,0.0,0.461,67.774,False,-0.0,False,-0.0,False,-0.0,False,-0.0,True,0.48,"['infores:arax', 'infores:aragorn']",2,102,5f3d588618a2,NCBIGene:1020,CDK5,"['biolink:ThingWithTaxon', 'biolink:Protein', 'biolink:PhysicalEssence', 'biolink:Gene', 'biolink:ChemicalEntityOrGeneOrGeneProduct', 'biolink:MacromolecularMachineMixin', 'biolink:Polypeptide', 'biolink:BiologicalEntity', 'biolink:GenomicEntity', 'biolink:ChemicalEntityOrProteinOrPolypeptide', 'biolink:NamedThing', 'biolink:GeneOrGeneProduct', 'biolink:GeneProductMixin', 'biolink:PhysicalEssenceOrOccurrent', 'biolink:OntologyClass']",biolink:ThingWithTaxon,CHEBI:92540,QUINOXALINE1,"['biolink:ChemicalEntity', 'biolink:ChemicalEntityOrGeneOrGeneProduct', 'biolink:ChemicalEntityOrProteinOrPolypeptide', 'biolink:ChemicalOrDrugOrTreatment', 'biolink:MolecularEntity', 'biolink:NamedThing', 'biolink:PhysicalEssence', 'biolink:PhysicalEssenceOrOccurrent', 'biolink:SmallMolecule']",biolink:ChemicalEntity,biolink:affects,"[{'qualifier_type_id': 'biolink:object_direction_qualifier', 'qualifier_value': 'decreased'}, {'qualifier_type_id': 'biolink:qualified_predicate', 'qualifier_value': 'biolink:causes'}, {'qualifier_type_id': 'biolink:object_aspect_qualifier', 'qualifier_value': 'activity'}]",one-hop,causes,,,,,decreased,activity,,['PMID:18077363'],QUINOXALINE1 causes decreased activity of CDK5,infores:gtopdb,infores:automat-gtopdb,1,infores:aragorn
dd1a12f8-7f3b-4ca6-9409-6c77f2fb3cad,infores:aragorn,N-(5-(2-(cyclohexyloxy)-6-methylpyrimidin-4-yl)thiazol-2-yl)-5-((4-methylpiperazin-1-yl)methyl)pyrazin-2-amine,PUBCHEM.COMPOUND:16037675,biolink:ChemicalEntity,CDK5,NCBIGene:1020,biolink:ThingWithTaxon,103,0.922,0.922,0.0,0.0,0.461,67.442,False,-0.0,False,-0.0,False,-0.0,False,-0.0,True,0.48,"['infores:arax', 'infores:aragorn']",2,103,infores:automat-binding-db:PUBCHEM.COMPOUND:16037675--biolink:affects--biolink:causes--decreased--activity--UniProtKB:Q00535--infores:bindingdb,NCBIGene:1020,CDK5,"['biolink:ThingWithTaxon', 'biolink:Protein', 'biolink:PhysicalEssence', 'biolink:Gene', 'biolink:ChemicalEntityOrGeneOrGeneProduct', 'biolink:MacromolecularMachineMixin', 'biolink:Polypeptide', 'biolink:BiologicalEntity', 'biolink:GenomicEntity', 'biolink:ChemicalEntityOrProteinOrPolypeptide', 'biolink:NamedThing', 'biolink:GeneOrGeneProduct', 'biolink:GeneProductMixin', 'biolink:PhysicalEssenceOrOccurrent', 'biolink:OntologyClass']",biolink:ThingWithTaxon,PUBCHEM.COMPOUND:16037675,N-(5-(2-(cyclohexyloxy)-6-methylpyrimidin-4-yl)thiazol-2-yl)-5-((4-methylpiperazin-1-yl)methyl)pyrazin-2-amine,"['biolink:ChemicalEntity', 'biolink:ChemicalEntityOrGeneOrGeneProduct', 'biolink:ChemicalEntityOrProteinOrPolypeptide', 'biolink:ChemicalOrDrugOrTreatment', 'biolink:MolecularEntity', 'biolink:NamedThing', 'biolink:PhysicalEssence', 'biolink:PhysicalEssenceOrOccurrent', 'biolink:SmallMolecule']",biolink:ChemicalEntity,biolink:affects,"[{'qualifier_type_id': 'biolink:object_aspect_qualifier', 'qualifier_value': 'activity'}, {'qualifier_type_id': 'biolink:object_direction_qualifier', 'qualifier_value': 'decreased'}, {'qualifier_type_id': 'biolink:qualified_predicate', 'qualifier_value': 'biolink:causes'}]",one-hop,causes,,,,,decreased,activity,,['PMID:16682184'],N-(5-(2-(cyclohexyloxy)-6-methylpyrimidin-4-yl)thiazol-2-yl)-5-((4-methylpiperazin-1-yl)methyl)pyrazin-2-amine causes decreased activity of CDK5,infores:bindingdb,infores:automat-binding-db,1,infores:arax
dd1a12f8-7f3b-4ca6-9409-6c77f2fb3cad,infores:aragorn,N-(5-(2-(cyclohexyloxy)-6-methylpyrimidin-4-yl)thiazol-2-yl)-5-((4-methylpiperazin-1-yl)methyl)pyrazin-2-amine,PUBCHEM.COMPOUND:16037675,biolink:ChemicalEntity,CDK5,NCBIGene:1020,biolink:ThingWithTaxon,103,0.922,0.922,0.0,0.0,0.461,67.442,False,-0.0,False,-0.0,False,-0.0,False,-0.0,True,0.48,"['infores:arax', 'infores:aragorn']",2,103,aaab1080-f39b-4f10-896f-6c0af7eb94ee,NCBIGene:1020,CDK5,"['biolink:ThingWithTaxon', 'biolink:Protein', 'biolink:PhysicalEssence', 'biolink:Gene', 'biolink:ChemicalEntityOrGeneOrGeneProduct', 'biolink:MacromolecularMachineMixin', 'biolink:Polypeptide', 'biolink:BiologicalEntity', 'biolink:GenomicEntity', 'biolink:ChemicalEntityOrProteinOrPolypeptide', 'biolink:NamedThing', 'biolink:GeneOrGeneProduct', 'biolink:GeneProductMixin', 'biolink:PhysicalEssenceOrOccurrent', 'biolink:OntologyClass']",biolink:ThingWithTaxon,PUBCHEM.COMPOUND:16037675,N-(5-(2-(cyclohexyloxy)-6-methylpyrimidin-4-yl)thiazol-2-yl)-5-((4-methylpiperazin-1-yl)methyl)pyrazin-2-amine,"['biolink:ChemicalEntity', 'biolink:ChemicalEntityOrGeneOrGeneProduct', 'biolink:ChemicalEntityOrProteinOrPolypeptide', 'biolink:ChemicalOrDrugOrTreatment', 'biolink:MolecularEntity', 'biolink:NamedThing', 'biolink:PhysicalEssence', 'biolink:PhysicalEssenceOrOccurrent', 'biolink:SmallMolecule']",biolink:ChemicalEntity,biolink:affects,"[{'qualifier_type_id': 'biolink:object_direction_qualifier', 'qualifier_value': 'decreased'}, {'qualifier_type_id': 'biolink:qualified_predicate', 'qualifier_value': 'biolink:causes'}, {'qualifier_type_id': 'biolink:object_aspect_qualifier', 'qualifier_value': 'activity_or_abundance'}]",creative,causes,,,,,decreased,activity_or_abundance,,[],N-(5-(2-(cyclohexyloxy)-6-methylpyrimidin-4-yl)thiazol-2-yl)-5-((4-methylpiperazin-1-yl)methyl)pyrazin-2-amine causes decreased activity or abundance of CDK5,infores:aragorn,,0,
dd1a12f8-7f3b-4ca6-9409-6c77f2fb3cad,infores:aragorn,N-(5-(2-(cyclohexyloxy)-6-methylpyrimidin-4-yl)thiazol-2-yl)-5-((4-methylpiperazin-1-yl)methyl)pyrazin-2-amine,PUBCHEM.COMPOUND:16037675,biolink:ChemicalEntity,CDK5,NCBIGene:1020,biolink:ThingWithTaxon,103,0.922,0.922,0.0,0.0,0.461,67.442,False,-0.0,False,-0.0,False,-0.0,False,-0.0,True,0.48,"['infores:arax', 'infores:aragorn']",2,103,0c008bc94f56,NCBIGene:1020,CDK5,"['biolink:ThingWithTaxon', 'biolink:Protein', 'biolink:PhysicalEssence', 'biolink:Gene', 'biolink:ChemicalEntityOrGeneOrGeneProduct', 'biolink:MacromolecularMachineMixin', 'biolink:Polypeptide', 'biolink:BiologicalEntity', 'biolink:GenomicEntity', 'biolink:ChemicalEntityOrProteinOrPolypeptide', 'biolink:NamedThing', 'biolink:GeneOrGeneProduct', 'biolink:GeneProductMixin', 'biolink:PhysicalEssenceOrOccurrent', 'biolink:OntologyClass']",biolink:ThingWithTaxon,PUBCHEM.COMPOUND:16037675,N-(5-(2-(cyclohexyloxy)-6-methylpyrimidin-4-yl)thiazol-2-yl)-5-((4-methylpiperazin-1-yl)methyl)pyrazin-2-amine,"['biolink:ChemicalEntity', 'biolink:ChemicalEntityOrGeneOrGeneProduct', 'biolink:ChemicalEntityOrProteinOrPolypeptide', 'biolink:ChemicalOrDrugOrTreatment', 'biolink:MolecularEntity', 'biolink:NamedThing', 'biolink:PhysicalEssence', 'biolink:PhysicalEssenceOrOccurrent', 'biolink:SmallMolecule']",biolink:ChemicalEntity,biolink:affects,"[{'qualifier_type_id': 'biolink:object_direction_qualifier', 'qualifier_value': 'decreased'}, {'qualifier_type_id': 'biolink:qualified_predicate', 'qualifier_value': 'biolink:causes'}, {'qualifier_type_id': 'biolink:object_aspect_qualifier', 'qualifier_value': 'activity'}]",one-hop,causes,,,,,decreased,activity,,['PMID:16682184'],N-(5-(2-(cyclohexyloxy)-6-methylpyrimidin-4-yl)thiazol-2-yl)-5-((4-methylpiperazin-1-yl)methyl)pyrazin-2-amine causes decreased activity of CDK5,infores:bindingdb,infores:automat-binding-db,1,infores:aragorn
dd1a12f8-7f3b-4ca6-9409-6c77f2fb3cad,infores:unsecret-agent,N-(5-Bromo-thiazol-2-yl)-2-phenyl-acetamide,PUBCHEM.COMPOUND:22170542,biolink:ChemicalEntity,CDK5,NCBIGene:1020,biolink:ThingWithTaxon,104,0.921,0.921,0.0,0.0,0.461,65.781,False,-0.0,False,0.032,False,-0.0,False,-0.0,True,0.48,"['infores:arax', 'infores:aragorn', 'infores:unsecret-agent']",3,104,infores:automat-binding-db:PUBCHEM.COMPOUND:22170542--biolink:affects--biolink:causes--decreased--activity--UniProtKB:Q00535--infores:bindingdb,NCBIGene:1020,CDK5,"['biolink:ThingWithTaxon', 'biolink:Protein', 'biolink:PhysicalEssence', 'biolink:Gene', 'biolink:ChemicalEntityOrGeneOrGeneProduct', 'biolink:MacromolecularMachineMixin', 'biolink:Polypeptide', 'biolink:BiologicalEntity', 'biolink:GenomicEntity', 'biolink:ChemicalEntityOrProteinOrPolypeptide', 'biolink:NamedThing', 'biolink:GeneOrGeneProduct', 'biolink:GeneProductMixin', 'biolink:PhysicalEssenceOrOccurrent', 'biolink:OntologyClass']",biolink:ThingWithTaxon,PUBCHEM.COMPOUND:22170542,N-(5-Bromo-thiazol-2-yl)-2-phenyl-acetamide,"['biolink:ChemicalEntity', 'biolink:ChemicalEntityOrGeneOrGeneProduct', 'biolink:ChemicalEntityOrProteinOrPolypeptide', 'biolink:ChemicalOrDrugOrTreatment', 'biolink:MolecularEntity', 'biolink:NamedThing', 'biolink:PhysicalEssence', 'biolink:PhysicalEssenceOrOccurrent', 'biolink:SmallMolecule']",biolink:ChemicalEntity,biolink:affects,"[{'qualifier_type_id': 'biolink:object_aspect_qualifier', 'qualifier_value': 'activity'}, {'qualifier_type_id': 'biolink:object_direction_qualifier', 'qualifier_value': 'decreased'}, {'qualifier_type_id': 'biolink:qualified_predicate', 'qualifier_value': 'biolink:causes'}]",one-hop,causes,,,,,decreased,activity,,['PMID:15482916'],N-(5-Bromo-thiazol-2-yl)-2-phenyl-acetamide causes decreased activity of CDK5,infores:bindingdb,infores:automat-binding-db,1,infores:arax
dd1a12f8-7f3b-4ca6-9409-6c77f2fb3cad,infores:unsecret-agent,N-(5-Bromo-thiazol-2-yl)-2-phenyl-acetamide,PUBCHEM.COMPOUND:22170542,biolink:ChemicalEntity,CDK5,NCBIGene:1020,biolink:ThingWithTaxon,104,0.921,0.921,0.0,0.0,0.461,65.781,False,-0.0,False,0.032,False,-0.0,False,-0.0,True,0.48,"['infores:arax', 'infores:aragorn', 'infores:unsecret-agent']",3,104,85b20472-0a2b-4ae0-ae0b-aaab9155c3b4,NCBIGene:1020,CDK5,"['biolink:ThingWithTaxon', 'biolink:Protein', 'biolink:PhysicalEssence', 'biolink:Gene', 'biolink:ChemicalEntityOrGeneOrGeneProduct', 'biolink:MacromolecularMachineMixin', 'biolink:Polypeptide', 'biolink:BiologicalEntity', 'biolink:GenomicEntity', 'biolink:ChemicalEntityOrProteinOrPolypeptide', 'biolink:NamedThing', 'biolink:GeneOrGeneProduct', 'biolink:GeneProductMixin', 'biolink:PhysicalEssenceOrOccurrent', 'biolink:OntologyClass']",biolink:ThingWithTaxon,PUBCHEM.COMPOUND:22170542,N-(5-Bromo-thiazol-2-yl)-2-phenyl-acetamide,"['biolink:ChemicalEntity', 'biolink:ChemicalEntityOrGeneOrGeneProduct', 'biolink:ChemicalEntityOrProteinOrPolypeptide', 'biolink:ChemicalOrDrugOrTreatment', 'biolink:MolecularEntity', 'biolink:NamedThing', 'biolink:PhysicalEssence', 'biolink:PhysicalEssenceOrOccurrent', 'biolink:SmallMolecule']",biolink:ChemicalEntity,biolink:affects,"[{'qualifier_type_id': 'biolink:object_direction_qualifier', 'qualifier_value': 'decreased'}, {'qualifier_type_id': 'biolink:qualified_predicate', 'qualifier_value': 'biolink:causes'}, {'qualifier_type_id': 'biolink:object_aspect_qualifier', 'qualifier_value': 'activity_or_abundance'}]",creative,causes,,,,,decreased,activity_or_abundance,,[],N-(5-Bromo-thiazol-2-yl)-2-phenyl-acetamide causes decreased activity or abundance of CDK5,infores:aragorn,,0,
