pk,ara,result_subjectNode_name,result_subjectNode_id,result_subjectNode_cat,result_objectNode_name,result_objectNode_id,result_objectNode_cat,rank,sugeno_score,comp_confidence_score,comp_novelty_score,comp_clinical_evidence_score,weighted_mean_score,normalized_score,ARAX,ARAX_score,unsecret,unsecret_score,improving_agent,improving_agent_score,biothings_explorer,biothings_explorer_score,aragorn,aragorn_score,ARA_list,ARA_count,result_counter,edge_id,edge_object,edge_objectNode_name,edge_objectNode_cats,edge_objectNode_cat,edgeg_subject,edge_subjectNode_name,edge_subjectNode_cats,edge_subjectNode_cat,predicate,qualifiers,edge_type,qualified_predicate,causal_mechanism_qualifier,subject_direction_qualifier,subject_aspect_qualifier,subject_form_or_variant_qualifier,object_direction_qualifier,object_aspect_qualifier,object_form_or_variant_qualifier,publications,phrase,primary_source,publications_count,agg1
3079fc45-d214-4478-862e-f13a1081d061,infores:unsecret-agent,Cer(d18:1/22:0),CHEBI:72966,biolink:MolecularEntity,Delayed myelination,HP:0012448,biolink:DiseaseOrPhenotypicFeature,2,0.992,0.992,0.0,0.0,0.496,99.187,False,-0.0,False,0.992,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,2,medik:edge#4,NCBIGene:9091,PIGQ,['biolink:Gene'],biolink:Gene,CHEBI:72966,Cer(d18:1/22:0),['biolink:MolecularEntity'],biolink:MolecularEntity,biolink:affects,"[{'qualifier_type_id': 'biolink:object_aspect_qualifier', 'qualifier_value': 'abundance'}]",one-hop,,,,,,,abundance,,[],DEFAULT PHRASE,infores:hmdb,0,infores:unsecret-agent
3079fc45-d214-4478-862e-f13a1081d061,infores:unsecret-agent,Cer(d18:1/22:0),CHEBI:72966,biolink:MolecularEntity,Delayed myelination,HP:0012448,biolink:DiseaseOrPhenotypicFeature,2,0.992,0.992,0.0,0.0,0.496,99.187,False,-0.0,False,0.992,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,2,medik:edge#5,HP:0012448,Delayed myelination,['biolink:DiseaseOrPhenotypicFeature'],biolink:DiseaseOrPhenotypicFeature,NCBIGene:9091,PIGQ,['biolink:Gene'],biolink:Gene,biolink:gene_associated_with_condition,[],one-hop,,,,,,,,,[],DEFAULT PHRASE,infores:disgenet,0,infores:unsecret-agent
3079fc45-d214-4478-862e-f13a1081d061,infores:unsecret-agent,"US10344025, Example 218",PUBCHEM.COMPOUND:118640591,biolink:SmallMolecule,Delayed myelination,HP:0012448,biolink:DiseaseOrPhenotypicFeature,3,0.984,0.984,0.0,0.0,0.492,98.374,False,-0.0,False,0.984,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,3,medik:creative_edge#66,HP:0012448,Delayed myelination,['biolink:DiseaseOrPhenotypicFeature'],biolink:DiseaseOrPhenotypicFeature,PUBCHEM.COMPOUND:118640591,"US10344025, Example 218",['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,
3079fc45-d214-4478-862e-f13a1081d061,infores:unsecret-agent,"US10344025, Example 218",PUBCHEM.COMPOUND:118640591,biolink:SmallMolecule,Delayed myelination,HP:0012448,biolink:DiseaseOrPhenotypicFeature,3,0.984,0.984,0.0,0.0,0.492,98.374,False,-0.0,False,0.984,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,3,medik:edge#132,NCBIGene:2744,GLS,['biolink:Gene'],biolink:Gene,PUBCHEM.COMPOUND:118640591,"US10344025, Example 218",['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:affects,"[{'qualifier_type_id': 'biolink:object_aspect_qualifier', 'qualifier_value': 'activity'}, {'qualifier_type_id': 'biolink:object_direction_qualifier', 'qualifier_value': 'decreased'}, {'qualifier_type_id': 'biolink:qualified_predicate', 'qualifier_value': 'biolink:causes'}]",one-hop,causes,,,,,decreased,activity,,[],"US10344025, Example 218 causes decreased activity of GLS",infores:bindingdb,0,infores:unsecret-agent
3079fc45-d214-4478-862e-f13a1081d061,infores:unsecret-agent,"US10344025, Example 218",PUBCHEM.COMPOUND:118640591,biolink:SmallMolecule,Delayed myelination,HP:0012448,biolink:DiseaseOrPhenotypicFeature,3,0.984,0.984,0.0,0.0,0.492,98.374,False,-0.0,False,0.984,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,3,medik:edge#133,HP:0012448,Delayed myelination,['biolink:DiseaseOrPhenotypicFeature'],biolink:DiseaseOrPhenotypicFeature,NCBIGene:2744,GLS,['biolink:Gene'],biolink:Gene,biolink:gene_associated_with_condition,[],one-hop,,,,,,,,,[],DEFAULT PHRASE,infores:disgenet,0,infores:unsecret-agent
3079fc45-d214-4478-862e-f13a1081d061,infores:unsecret-agent,"US10344025, Example 28",PUBCHEM.COMPOUND:118640531,biolink:SmallMolecule,Delayed myelination,HP:0012448,biolink:DiseaseOrPhenotypicFeature,4,0.976,0.976,0.0,0.0,0.488,97.561,False,-0.0,False,0.976,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,4,medik:creative_edge#40,HP:0012448,Delayed myelination,['biolink:DiseaseOrPhenotypicFeature'],biolink:DiseaseOrPhenotypicFeature,PUBCHEM.COMPOUND:118640531,"US10344025, Example 28",['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,
3079fc45-d214-4478-862e-f13a1081d061,infores:unsecret-agent,"US10344025, Example 28",PUBCHEM.COMPOUND:118640531,biolink:SmallMolecule,Delayed myelination,HP:0012448,biolink:DiseaseOrPhenotypicFeature,4,0.976,0.976,0.0,0.0,0.488,97.561,False,-0.0,False,0.976,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,4,medik:edge#80,NCBIGene:2744,GLS,['biolink:Gene'],biolink:Gene,PUBCHEM.COMPOUND:118640531,"US10344025, Example 28",['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:affects,"[{'qualifier_type_id': 'biolink:object_aspect_qualifier', 'qualifier_value': 'activity'}, {'qualifier_type_id': 'biolink:object_direction_qualifier', 'qualifier_value': 'decreased'}, {'qualifier_type_id': 'biolink:qualified_predicate', 'qualifier_value': 'biolink:causes'}]",one-hop,causes,,,,,decreased,activity,,[],"US10344025, Example 28 causes decreased activity of GLS",infores:bindingdb,0,infores:unsecret-agent
3079fc45-d214-4478-862e-f13a1081d061,infores:unsecret-agent,"US10344025, Example 28",PUBCHEM.COMPOUND:118640531,biolink:SmallMolecule,Delayed myelination,HP:0012448,biolink:DiseaseOrPhenotypicFeature,4,0.976,0.976,0.0,0.0,0.488,97.561,False,-0.0,False,0.976,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,4,medik:edge#81,HP:0012448,Delayed myelination,['biolink:DiseaseOrPhenotypicFeature'],biolink:DiseaseOrPhenotypicFeature,NCBIGene:2744,GLS,['biolink:Gene'],biolink:Gene,biolink:gene_associated_with_condition,[],one-hop,,,,,,,,,[],DEFAULT PHRASE,infores:disgenet,0,infores:unsecret-agent
3079fc45-d214-4478-862e-f13a1081d061,infores:unsecret-agent,"US10344025, Example 101",PUBCHEM.COMPOUND:118640327,biolink:SmallMolecule,Delayed myelination,HP:0012448,biolink:DiseaseOrPhenotypicFeature,5,0.967,0.967,0.0,0.0,0.484,96.748,False,-0.0,False,0.967,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,5,medik:creative_edge#38,HP:0012448,Delayed myelination,['biolink:DiseaseOrPhenotypicFeature'],biolink:DiseaseOrPhenotypicFeature,PUBCHEM.COMPOUND:118640327,"US10344025, Example 101",['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,
3079fc45-d214-4478-862e-f13a1081d061,infores:unsecret-agent,"US10344025, Example 101",PUBCHEM.COMPOUND:118640327,biolink:SmallMolecule,Delayed myelination,HP:0012448,biolink:DiseaseOrPhenotypicFeature,5,0.967,0.967,0.0,0.0,0.484,96.748,False,-0.0,False,0.967,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,5,medik:edge#76,NCBIGene:2744,GLS,['biolink:Gene'],biolink:Gene,PUBCHEM.COMPOUND:118640327,"US10344025, Example 101",['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:affects,"[{'qualifier_type_id': 'biolink:object_aspect_qualifier', 'qualifier_value': 'activity'}, {'qualifier_type_id': 'biolink:object_direction_qualifier', 'qualifier_value': 'decreased'}, {'qualifier_type_id': 'biolink:qualified_predicate', 'qualifier_value': 'biolink:causes'}]",one-hop,causes,,,,,decreased,activity,,[],"US10344025, Example 101 causes decreased activity of GLS",infores:bindingdb,0,infores:unsecret-agent
3079fc45-d214-4478-862e-f13a1081d061,infores:unsecret-agent,"US10344025, Example 101",PUBCHEM.COMPOUND:118640327,biolink:SmallMolecule,Delayed myelination,HP:0012448,biolink:DiseaseOrPhenotypicFeature,5,0.967,0.967,0.0,0.0,0.484,96.748,False,-0.0,False,0.967,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,5,medik:edge#77,HP:0012448,Delayed myelination,['biolink:DiseaseOrPhenotypicFeature'],biolink:DiseaseOrPhenotypicFeature,NCBIGene:2744,GLS,['biolink:Gene'],biolink:Gene,biolink:gene_associated_with_condition,[],one-hop,,,,,,,,,[],DEFAULT PHRASE,infores:disgenet,0,infores:unsecret-agent
3079fc45-d214-4478-862e-f13a1081d061,infores:unsecret-agent,"US10344025, Example 58",PUBCHEM.COMPOUND:118646501,biolink:SmallMolecule,Delayed myelination,HP:0012448,biolink:DiseaseOrPhenotypicFeature,6,0.959,0.959,0.0,0.0,0.48,95.935,False,-0.0,False,0.959,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,6,medik:creative_edge#73,HP:0012448,Delayed myelination,['biolink:DiseaseOrPhenotypicFeature'],biolink:DiseaseOrPhenotypicFeature,PUBCHEM.COMPOUND:118646501,"US10344025, Example 58",['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,
3079fc45-d214-4478-862e-f13a1081d061,infores:unsecret-agent,"US10344025, Example 58",PUBCHEM.COMPOUND:118646501,biolink:SmallMolecule,Delayed myelination,HP:0012448,biolink:DiseaseOrPhenotypicFeature,6,0.959,0.959,0.0,0.0,0.48,95.935,False,-0.0,False,0.959,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,6,medik:edge#146,NCBIGene:2744,GLS,['biolink:Gene'],biolink:Gene,PUBCHEM.COMPOUND:118646501,"US10344025, Example 58",['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:affects,"[{'qualifier_type_id': 'biolink:object_aspect_qualifier', 'qualifier_value': 'activity'}, {'qualifier_type_id': 'biolink:object_direction_qualifier', 'qualifier_value': 'decreased'}, {'qualifier_type_id': 'biolink:qualified_predicate', 'qualifier_value': 'biolink:causes'}]",one-hop,causes,,,,,decreased,activity,,[],"US10344025, Example 58 causes decreased activity of GLS",infores:bindingdb,0,infores:unsecret-agent
3079fc45-d214-4478-862e-f13a1081d061,infores:unsecret-agent,"US10344025, Example 58",PUBCHEM.COMPOUND:118646501,biolink:SmallMolecule,Delayed myelination,HP:0012448,biolink:DiseaseOrPhenotypicFeature,6,0.959,0.959,0.0,0.0,0.48,95.935,False,-0.0,False,0.959,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,6,medik:edge#147,HP:0012448,Delayed myelination,['biolink:DiseaseOrPhenotypicFeature'],biolink:DiseaseOrPhenotypicFeature,NCBIGene:2744,GLS,['biolink:Gene'],biolink:Gene,biolink:gene_associated_with_condition,[],one-hop,,,,,,,,,[],DEFAULT PHRASE,infores:disgenet,0,infores:unsecret-agent
3079fc45-d214-4478-862e-f13a1081d061,infores:unsecret-agent,"US9938267, Cmpd ID 180",PUBCHEM.COMPOUND:132266299,biolink:SmallMolecule,Delayed myelination,HP:0012448,biolink:DiseaseOrPhenotypicFeature,7,0.951,0.951,0.0,0.0,0.476,95.122,False,-0.0,False,0.951,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,7,medik:creative_edge#46,HP:0012448,Delayed myelination,['biolink:DiseaseOrPhenotypicFeature'],biolink:DiseaseOrPhenotypicFeature,PUBCHEM.COMPOUND:132266299,"US9938267, Cmpd ID 180",['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,
3079fc45-d214-4478-862e-f13a1081d061,infores:unsecret-agent,"US9938267, Cmpd ID 180",PUBCHEM.COMPOUND:132266299,biolink:SmallMolecule,Delayed myelination,HP:0012448,biolink:DiseaseOrPhenotypicFeature,7,0.951,0.951,0.0,0.0,0.476,95.122,False,-0.0,False,0.951,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,7,medik:edge#92,NCBIGene:2744,GLS,['biolink:Gene'],biolink:Gene,PUBCHEM.COMPOUND:132266299,"US9938267, Cmpd ID 180",['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:affects,"[{'qualifier_type_id': 'biolink:object_aspect_qualifier', 'qualifier_value': 'activity'}, {'qualifier_type_id': 'biolink:object_direction_qualifier', 'qualifier_value': 'decreased'}, {'qualifier_type_id': 'biolink:qualified_predicate', 'qualifier_value': 'biolink:causes'}]",one-hop,causes,,,,,decreased,activity,,[],"US9938267, Cmpd ID 180 causes decreased activity of GLS",infores:bindingdb,0,infores:unsecret-agent
3079fc45-d214-4478-862e-f13a1081d061,infores:unsecret-agent,"US9938267, Cmpd ID 180",PUBCHEM.COMPOUND:132266299,biolink:SmallMolecule,Delayed myelination,HP:0012448,biolink:DiseaseOrPhenotypicFeature,7,0.951,0.951,0.0,0.0,0.476,95.122,False,-0.0,False,0.951,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,7,medik:edge#93,HP:0012448,Delayed myelination,['biolink:DiseaseOrPhenotypicFeature'],biolink:DiseaseOrPhenotypicFeature,NCBIGene:2744,GLS,['biolink:Gene'],biolink:Gene,biolink:gene_associated_with_condition,[],one-hop,,,,,,,,,[],DEFAULT PHRASE,infores:disgenet,0,infores:unsecret-agent
3079fc45-d214-4478-862e-f13a1081d061,infores:unsecret-agent,"PIP2(18:3(9Z,12Z,15Z)/18:1(11Z))",PUBCHEM.COMPOUND:53480303,biolink:SmallMolecule,Delayed myelination,HP:0012448,biolink:DiseaseOrPhenotypicFeature,8,0.943,0.943,0.0,0.0,0.472,94.309,False,-0.0,False,0.943,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,8,medik:creative_edge#8,HP:0012448,Delayed myelination,['biolink:DiseaseOrPhenotypicFeature'],biolink:DiseaseOrPhenotypicFeature,PUBCHEM.COMPOUND:53480303,"PIP2(18:3(9Z,12Z,15Z)/18:1(11Z))",['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,
3079fc45-d214-4478-862e-f13a1081d061,infores:unsecret-agent,"PIP2(18:3(9Z,12Z,15Z)/18:1(11Z))",PUBCHEM.COMPOUND:53480303,biolink:SmallMolecule,Delayed myelination,HP:0012448,biolink:DiseaseOrPhenotypicFeature,8,0.943,0.943,0.0,0.0,0.472,94.309,False,-0.0,False,0.943,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,8,medik:edge#16,NCBIGene:9091,PIGQ,['biolink:Gene'],biolink:Gene,PUBCHEM.COMPOUND:53480303,"PIP2(18:3(9Z,12Z,15Z)/18:1(11Z))",['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:affects,"[{'qualifier_type_id': 'biolink:object_aspect_qualifier', 'qualifier_value': 'abundance'}]",one-hop,,,,,,,abundance,,[],DEFAULT PHRASE,infores:hmdb,0,infores:unsecret-agent
3079fc45-d214-4478-862e-f13a1081d061,infores:unsecret-agent,"PIP2(18:3(9Z,12Z,15Z)/18:1(11Z))",PUBCHEM.COMPOUND:53480303,biolink:SmallMolecule,Delayed myelination,HP:0012448,biolink:DiseaseOrPhenotypicFeature,8,0.943,0.943,0.0,0.0,0.472,94.309,False,-0.0,False,0.943,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,8,medik:edge#17,HP:0012448,Delayed myelination,['biolink:DiseaseOrPhenotypicFeature'],biolink:DiseaseOrPhenotypicFeature,NCBIGene:9091,PIGQ,['biolink:Gene'],biolink:Gene,biolink:gene_associated_with_condition,[],one-hop,,,,,,,,,[],DEFAULT PHRASE,infores:disgenet,0,infores:unsecret-agent
3079fc45-d214-4478-862e-f13a1081d061,infores:unsecret-agent,PIP2(20:1(11Z)/18:1(9Z)),PUBCHEM.COMPOUND:53480308,biolink:SmallMolecule,Delayed myelination,HP:0012448,biolink:DiseaseOrPhenotypicFeature,9,0.935,0.935,0.0,0.0,0.467,93.496,False,-0.0,False,0.935,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,9,medik:creative_edge#26,HP:0012448,Delayed myelination,['biolink:DiseaseOrPhenotypicFeature'],biolink:DiseaseOrPhenotypicFeature,PUBCHEM.COMPOUND:53480308,PIP2(20:1(11Z)/18:1(9Z)),['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,
3079fc45-d214-4478-862e-f13a1081d061,infores:unsecret-agent,PIP2(20:1(11Z)/18:1(9Z)),PUBCHEM.COMPOUND:53480308,biolink:SmallMolecule,Delayed myelination,HP:0012448,biolink:DiseaseOrPhenotypicFeature,9,0.935,0.935,0.0,0.0,0.467,93.496,False,-0.0,False,0.935,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,9,medik:edge#52,NCBIGene:55650,PIGV,['biolink:Gene'],biolink:Gene,PUBCHEM.COMPOUND:53480308,PIP2(20:1(11Z)/18:1(9Z)),['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:affects,"[{'qualifier_type_id': 'biolink:object_aspect_qualifier', 'qualifier_value': 'abundance'}]",one-hop,,,,,,,abundance,,[],DEFAULT PHRASE,infores:hmdb,0,infores:unsecret-agent
3079fc45-d214-4478-862e-f13a1081d061,infores:unsecret-agent,PIP2(20:1(11Z)/18:1(9Z)),PUBCHEM.COMPOUND:53480308,biolink:SmallMolecule,Delayed myelination,HP:0012448,biolink:DiseaseOrPhenotypicFeature,9,0.935,0.935,0.0,0.0,0.467,93.496,False,-0.0,False,0.935,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,9,medik:edge#53,HP:0012448,Delayed myelination,['biolink:DiseaseOrPhenotypicFeature'],biolink:DiseaseOrPhenotypicFeature,NCBIGene:55650,PIGV,['biolink:Gene'],biolink:Gene,biolink:gene_associated_with_condition,[],one-hop,,,,,,,,,[],DEFAULT PHRASE,infores:disgenet,0,infores:unsecret-agent
3079fc45-d214-4478-862e-f13a1081d061,infores:unsecret-agent,Raloxifene,CHEBI:8772,biolink:SmallMolecule,Delayed myelination,HP:0012448,biolink:DiseaseOrPhenotypicFeature,10,0.927,0.927,0.0,0.0,0.463,92.683,False,-0.0,False,0.927,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,10,medik:creative_edge#111,HP:0012448,Delayed myelination,['biolink:DiseaseOrPhenotypicFeature'],biolink:DiseaseOrPhenotypicFeature,CHEBI:8772,Raloxifene,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,
