pk,ara,result_subjectNode_name,result_subjectNode_id,result_subjectNode_cat,result_objectNode_name,result_objectNode_id,result_objectNode_cat,rank,sugeno_score,comp_confidence_score,comp_novelty_score,comp_clinical_evidence_score,weighted_mean_score,normalized_score,ARAX,ARAX_score,unsecret,unsecret_score,improving_agent,improving_agent_score,biothings_explorer,biothings_explorer_score,aragorn,aragorn_score,ARA_list,ARA_count,result_counter,edge_id,edge_object,edge_objectNode_name,edge_objectNode_cats,edge_objectNode_cat,edgeg_subject,edge_subjectNode_name,edge_subjectNode_cats,edge_subjectNode_cat,predicate,qualifiers,edge_type,qualified_predicate,causal_mechanism_qualifier,subject_direction_qualifier,subject_aspect_qualifier,subject_form_or_variant_qualifier,object_direction_qualifier,object_aspect_qualifier,object_form_or_variant_qualifier,publications,phrase,primary_source,publications_count,agg1
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,Cerebral atrophy,HP:0002059,biolink:PhenotypicFeature,Folic acid,CHEBI:27470,biolink:SmallMolecule,2,0.997,0.997,0.0,0.0,0.499,98.734,False,-0.0,False,0.995,False,-0.0,True,0.39,False,-0.0,"['infores:biothings-explorer', 'infores:unsecret-agent']",2,2,e67491a727ed27c3a13dea87155c6aa2,HP:0410170,Hippocampal atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,CHEBI:27470,Folic acid,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,[],one-hop,,,,,,,,,['PMC:7602498'],DEFAULT PHRASE,infores:text-mining-provider-targeted,1,infores:biothings-explorer
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,Cerebral atrophy,HP:0002059,biolink:PhenotypicFeature,Folic acid,CHEBI:27470,biolink:SmallMolecule,2,0.997,0.997,0.0,0.0,0.499,98.734,False,-0.0,False,0.995,False,-0.0,True,0.39,False,-0.0,"['infores:biothings-explorer', 'infores:unsecret-agent']",2,2,medik:creative_edge#19,HP:0002059,Cerebral atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,CHEBI:27470,Folic acid,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,Cerebral atrophy,HP:0002059,biolink:PhenotypicFeature,Folic acid,CHEBI:27470,biolink:SmallMolecule,2,0.997,0.997,0.0,0.0,0.499,98.734,False,-0.0,False,0.995,False,-0.0,True,0.39,False,-0.0,"['infores:biothings-explorer', 'infores:unsecret-agent']",2,2,medik:edge#19,HP:0002059,Cerebral atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,CHEBI:27470,Folic acid,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,[],one-hop,,,,,,,,,"['PMC:5304992', 'PMC:6590120', 'PMC:6409919']",DEFAULT PHRASE,infores:text-mining-provider-targeted,3,infores:unsecret-agent
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,Cerebral atrophy,HP:0002059,biolink:PhenotypicFeature,Folic acid,CHEBI:27470,biolink:SmallMolecule,2,0.997,0.997,0.0,0.0,0.499,98.734,False,-0.0,False,0.995,False,-0.0,True,0.39,False,-0.0,"['infores:biothings-explorer', 'infores:unsecret-agent']",2,2,medik:creative_edge#29,HP:0002059,Cerebral atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,CHEBI:27470,Folic acid,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,Cerebral atrophy,HP:0002059,biolink:PhenotypicFeature,Folic acid,CHEBI:27470,biolink:SmallMolecule,2,0.997,0.997,0.0,0.0,0.499,98.734,False,-0.0,False,0.995,False,-0.0,True,0.39,False,-0.0,"['infores:biothings-explorer', 'infores:unsecret-agent']",2,2,medik:edge#29,HP:0002059,Cerebral atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,CHEBI:27470,Folic acid,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,[],one-hop,,,,,,,,,['PMC:5304992'],DEFAULT PHRASE,infores:text-mining-provider-targeted,1,infores:unsecret-agent
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,Folic acid,CHEBI:27470,biolink:SmallMolecule,Hippocampal atrophy,HP:0410170,biolink:PhenotypicFeature,3,0.99,0.99,0.0,0.0,0.495,99.038,False,-0.0,False,0.99,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,3,medik:creative_edge#48,HP:0410170,Hippocampal atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,CHEBI:27470,Folic acid,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,Folic acid,CHEBI:27470,biolink:SmallMolecule,Hippocampal atrophy,HP:0410170,biolink:PhenotypicFeature,3,0.99,0.99,0.0,0.0,0.495,99.038,False,-0.0,False,0.99,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,3,medik:edge#48,HP:0410170,Hippocampal atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,CHEBI:27470,Folic acid,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,[],one-hop,,,,,,,,,['PMC:7602498'],DEFAULT PHRASE,infores:text-mining-provider-targeted,1,infores:unsecret-agent
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,Folic acid,CHEBI:27470,biolink:SmallMolecule,Hippocampal atrophy,HP:0410170,biolink:PhenotypicFeature,3,0.99,0.99,0.0,0.0,0.495,99.038,False,-0.0,False,0.99,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,3,medik:creative_edge#52,HP:0410170,Hippocampal atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,CHEBI:27470,Folic acid,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,Folic acid,CHEBI:27470,biolink:SmallMolecule,Hippocampal atrophy,HP:0410170,biolink:PhenotypicFeature,3,0.99,0.99,0.0,0.0,0.495,99.038,False,-0.0,False,0.99,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,3,medik:edge#52,HP:0410170,Hippocampal atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,CHEBI:27470,Folic acid,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,[],one-hop,,,,,,,,,['PMC:7602498'],DEFAULT PHRASE,infores:text-mining-provider-targeted,1,infores:unsecret-agent
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,Cerebral atrophy,HP:0002059,biolink:PhenotypicFeature,fingolimod hydrochloride,CHEBI:63112,biolink:MolecularMixture,4,0.99,0.99,0.0,0.0,0.495,95.57,False,-0.0,False,0.986,False,-0.0,True,0.323,False,-0.0,"['infores:biothings-explorer', 'infores:unsecret-agent']",2,4,inferred-CHEBI:63112-treats-HP:0002059,HP:0002059,Cerebral atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,CHEBI:63112,fingolimod hydrochloride,"['biolink:MolecularMixture', 'biolink:SmallMolecule']",biolink:MolecularMixture,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:biothings-explorer,0,
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,Cerebral atrophy,HP:0002059,biolink:PhenotypicFeature,fingolimod hydrochloride,CHEBI:63112,biolink:MolecularMixture,4,0.99,0.99,0.0,0.0,0.495,95.57,False,-0.0,False,0.986,False,-0.0,True,0.323,False,-0.0,"['infores:biothings-explorer', 'infores:unsecret-agent']",2,4,9ccc5f5f8a322a37428b0c418a7cc917,HP:0002059,Cerebral atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,CHEBI:63112,fingolimod hydrochloride,"['biolink:MolecularMixture', 'biolink:SmallMolecule']",biolink:MolecularMixture,biolink:treats_or_applied_or_studied_to_treat,[],one-hop,,,,,,,,,"['PMC:3497294', 'PMC:3497294', 'PMC:8196746', 'PMC:3497294', 'PMC:4686225']",DEFAULT PHRASE,infores:text-mining-provider-targeted,5,infores:biothings-explorer
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,Cerebral atrophy,HP:0002059,biolink:PhenotypicFeature,fingolimod hydrochloride,CHEBI:63112,biolink:MolecularMixture,4,0.99,0.99,0.0,0.0,0.495,95.57,False,-0.0,False,0.986,False,-0.0,True,0.323,False,-0.0,"['infores:biothings-explorer', 'infores:unsecret-agent']",2,4,CHEBI:63112-treats_or_applied_or_studied_to_treat-HP:0002059-via_subclass,HP:0002059,Cerebral atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,CHEBI:63112,fingolimod hydrochloride,"['biolink:MolecularMixture', 'biolink:SmallMolecule']",biolink:MolecularMixture,biolink:treats_or_applied_or_studied_to_treat,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:biothings-explorer,0,
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,Cerebral atrophy,HP:0002059,biolink:PhenotypicFeature,fingolimod hydrochloride,CHEBI:63112,biolink:MolecularMixture,4,0.99,0.99,0.0,0.0,0.495,95.57,False,-0.0,False,0.986,False,-0.0,True,0.323,False,-0.0,"['infores:biothings-explorer', 'infores:unsecret-agent']",2,4,expanded-HP:0002120-subclass_of-HP:0002059,HP:0002059,Cerebral atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,HP:0002120,Cerebral cortical atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,biolink:subclass_of,[],one-hop,,,,,,,,,[],DEFAULT PHRASE,infores:hpo,0,infores:biothings-explorer
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,Cerebral atrophy,HP:0002059,biolink:PhenotypicFeature,fingolimod hydrochloride,CHEBI:63112,biolink:MolecularMixture,4,0.99,0.99,0.0,0.0,0.495,95.57,False,-0.0,False,0.986,False,-0.0,True,0.323,False,-0.0,"['infores:biothings-explorer', 'infores:unsecret-agent']",2,4,fa2ff4104fd623124ca9a1a8bd237937,HP:0002120,Cerebral cortical atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,CHEBI:63112,fingolimod hydrochloride,"['biolink:MolecularMixture', 'biolink:SmallMolecule']",biolink:MolecularMixture,biolink:treats_or_applied_or_studied_to_treat,[],one-hop,,,,,,,,,['PMC:6204617'],DEFAULT PHRASE,infores:text-mining-provider-targeted,1,infores:biothings-explorer
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,Cerebral atrophy,HP:0002059,biolink:PhenotypicFeature,fingolimod hydrochloride,CHEBI:63112,biolink:MolecularMixture,4,0.99,0.99,0.0,0.0,0.495,95.57,False,-0.0,False,0.986,False,-0.0,True,0.323,False,-0.0,"['infores:biothings-explorer', 'infores:unsecret-agent']",2,4,medik:creative_edge#6,HP:0002059,Cerebral atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,CHEBI:63112,fingolimod hydrochloride,"['biolink:MolecularMixture', 'biolink:SmallMolecule']",biolink:MolecularMixture,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,Cerebral atrophy,HP:0002059,biolink:PhenotypicFeature,fingolimod hydrochloride,CHEBI:63112,biolink:MolecularMixture,4,0.99,0.99,0.0,0.0,0.495,95.57,False,-0.0,False,0.986,False,-0.0,True,0.323,False,-0.0,"['infores:biothings-explorer', 'infores:unsecret-agent']",2,4,medik:edge#6,HP:0002059,Cerebral atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,CHEBI:63112,fingolimod hydrochloride,"['biolink:MolecularMixture', 'biolink:SmallMolecule']",biolink:MolecularMixture,biolink:treats_or_applied_or_studied_to_treat,[],one-hop,,,,,,,,,"['PMC:3497294', 'PMC:8196746', 'PMC:4686225']",DEFAULT PHRASE,infores:text-mining-provider-targeted,3,infores:unsecret-agent
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,fingolimod hydrochloride,CHEBI:63112,biolink:MolecularMixture,Cerebral cortical atrophy,HP:0002120,biolink:PhenotypicFeature,5,0.981,0.981,0.0,0.0,0.49,98.077,False,-0.0,False,0.981,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,5,medik:creative_edge#66,HP:0002120,Cerebral cortical atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,CHEBI:63112,fingolimod hydrochloride,"['biolink:MolecularMixture', 'biolink:SmallMolecule']",biolink:MolecularMixture,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,fingolimod hydrochloride,CHEBI:63112,biolink:MolecularMixture,Cerebral cortical atrophy,HP:0002120,biolink:PhenotypicFeature,5,0.981,0.981,0.0,0.0,0.49,98.077,False,-0.0,False,0.981,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,5,medik:edge#66,HP:0002120,Cerebral cortical atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,CHEBI:63112,fingolimod hydrochloride,"['biolink:MolecularMixture', 'biolink:SmallMolecule']",biolink:MolecularMixture,biolink:treats_or_applied_or_studied_to_treat,[],one-hop,,,,,,,,,['PMC:6204617'],DEFAULT PHRASE,infores:text-mining-provider-targeted,1,infores:unsecret-agent
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,Galantamine,CHEBI:42944,biolink:SmallMolecule,Hippocampal atrophy,HP:0410170,biolink:PhenotypicFeature,6,0.976,0.976,0.0,0.0,0.488,97.596,False,-0.0,False,0.976,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,6,medik:creative_edge#8,HP:0410170,Hippocampal atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,CHEBI:42944,Galantamine,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,Galantamine,CHEBI:42944,biolink:SmallMolecule,Hippocampal atrophy,HP:0410170,biolink:PhenotypicFeature,6,0.976,0.976,0.0,0.0,0.488,97.596,False,-0.0,False,0.976,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,6,medik:edge#8,HP:0410170,Hippocampal atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,CHEBI:42944,Galantamine,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,[],one-hop,,,,,,,,,['PMC:4255389'],DEFAULT PHRASE,infores:text-mining-provider-targeted,1,infores:unsecret-agent
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,Cerebral atrophy,HP:0002059,biolink:PhenotypicFeature,Estriol,CHEBI:27974,biolink:SmallMolecule,7,0.972,0.972,0.0,0.0,0.486,42.405,False,-0.0,False,0.966,False,-0.0,True,0.172,False,-0.0,"['infores:biothings-explorer', 'infores:unsecret-agent']",2,7,inferred-CHEBI:27974-treats-HP:0002059,HP:0002059,Cerebral atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,CHEBI:27974,Estriol,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:biothings-explorer,0,
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,Cerebral atrophy,HP:0002059,biolink:PhenotypicFeature,Estriol,CHEBI:27974,biolink:SmallMolecule,7,0.972,0.972,0.0,0.0,0.486,42.405,False,-0.0,False,0.966,False,-0.0,True,0.172,False,-0.0,"['infores:biothings-explorer', 'infores:unsecret-agent']",2,7,CHEBI:27974-treats_or_applied_or_studied_to_treat-HP:0002059-via_subclass,HP:0002059,Cerebral atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,CHEBI:27974,Estriol,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:biothings-explorer,0,
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,Cerebral atrophy,HP:0002059,biolink:PhenotypicFeature,Estriol,CHEBI:27974,biolink:SmallMolecule,7,0.972,0.972,0.0,0.0,0.486,42.405,False,-0.0,False,0.966,False,-0.0,True,0.172,False,-0.0,"['infores:biothings-explorer', 'infores:unsecret-agent']",2,7,expanded-HP:0002120-subclass_of-HP:0002059,HP:0002059,Cerebral atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,HP:0002120,Cerebral cortical atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,biolink:subclass_of,[],one-hop,,,,,,,,,[],DEFAULT PHRASE,infores:hpo,0,infores:biothings-explorer
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,Cerebral atrophy,HP:0002059,biolink:PhenotypicFeature,Estriol,CHEBI:27974,biolink:SmallMolecule,7,0.972,0.972,0.0,0.0,0.486,42.405,False,-0.0,False,0.966,False,-0.0,True,0.172,False,-0.0,"['infores:biothings-explorer', 'infores:unsecret-agent']",2,7,f05b0934b9399662f25996e4a7623e19,HP:0002120,Cerebral cortical atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,CHEBI:27974,Estriol,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,[],one-hop,,,,,,,,,"['PMC:9380170', 'PMC:9380170', 'PMC:9380170', 'PMC:9380170', 'PMC:5837360']",DEFAULT PHRASE,infores:text-mining-provider-targeted,5,infores:biothings-explorer
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,Cerebral atrophy,HP:0002059,biolink:PhenotypicFeature,Estriol,CHEBI:27974,biolink:SmallMolecule,7,0.972,0.972,0.0,0.0,0.486,42.405,False,-0.0,False,0.966,False,-0.0,True,0.172,False,-0.0,"['infores:biothings-explorer', 'infores:unsecret-agent']",2,7,medik:creative_edge#169,HP:0002059,Cerebral atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,CHEBI:27974,Estriol,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,
