pk,ara,result_subjectNode_name,result_subjectNode_id,result_subjectNode_cat,result_objectNode_name,result_objectNode_id,result_objectNode_cat,rank,sugeno_score,comp_confidence_score,comp_novelty_score,comp_clinical_evidence_score,weighted_mean_score,normalized_score,ARAX,ARAX_score,unsecret,unsecret_score,improving_agent,improving_agent_score,biothings_explorer,biothings_explorer_score,aragorn,aragorn_score,ARA_list,ARA_count,result_counter,edge_id,edge_object,edge_objectNode_name,edge_objectNode_cats,edge_objectNode_cat,edgeg_subject,edge_subjectNode_name,edge_subjectNode_cats,edge_subjectNode_cat,predicate,qualifiers,edge_type,qualified_predicate,causal_mechanism_qualifier,subject_direction_qualifier,subject_aspect_qualifier,subject_form_or_variant_qualifier,object_direction_qualifier,object_aspect_qualifier,object_form_or_variant_qualifier,publications,phrase,primary_source,publications_count,agg1
5e451c60-f11c-4cd5-92bd-2e5f3957fe45,infores:unsecret-agent,"4-((4-ethylpiperazin-1-yl)methyl)-N-((1S,1aS,6bS)-5-((2-oxo-1,2,3,4-tetrahydropyrido[2,3-d]pyrimidin-5-yl)oxy)-1a,6b-dihydro-1H-cyclopropa[b]benzofuran-1-yl)-3-(trifluoromethyl)benzamide",PUBCHEM.COMPOUND:117807447,biolink:SmallMolecule,Hypoplasia of the corpus callosum,HP:0002079,biolink:Disease,4,0.976,0.976,0.0,0.0,0.488,97.6,False,-0.0,False,0.976,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,4,medik:edge#176,NCBIGene:673,BRAF,['biolink:Gene'],biolink:Gene,PUBCHEM.COMPOUND:117807447,"4-((4-ethylpiperazin-1-yl)methyl)-N-((1S,1aS,6bS)-5-((2-oxo-1,2,3,4-tetrahydropyrido[2,3-d]pyrimidin-5-yl)oxy)-1a,6b-dihydro-1H-cyclopropa[b]benzofuran-1-yl)-3-(trifluoromethyl)benzamide",['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:affects,"[{'qualifier_type_id': 'biolink:object_aspect_qualifier', 'qualifier_value': 'activity'}, {'qualifier_type_id': 'biolink:object_direction_qualifier', 'qualifier_value': 'decreased'}, {'qualifier_type_id': 'biolink:qualified_predicate', 'qualifier_value': 'biolink:causes'}]",one-hop,causes,,,,,decreased,activity,,[],"4-((4-ethylpiperazin-1-yl)methyl)-N-((1S,1aS,6bS)-5-((2-oxo-1,2,3,4-tetrahydropyrido[2,3-d]pyrimidin-5-yl)oxy)-1a,6b-dihydro-1H-cyclopropa[b]benzofuran-1-yl)-3-(trifluoromethyl)benzamide causes decreased activity of BRAF",infores:bindingdb,0,infores:unsecret-agent
5e451c60-f11c-4cd5-92bd-2e5f3957fe45,infores:unsecret-agent,"4-((4-ethylpiperazin-1-yl)methyl)-N-((1S,1aS,6bS)-5-((2-oxo-1,2,3,4-tetrahydropyrido[2,3-d]pyrimidin-5-yl)oxy)-1a,6b-dihydro-1H-cyclopropa[b]benzofuran-1-yl)-3-(trifluoromethyl)benzamide",PUBCHEM.COMPOUND:117807447,biolink:SmallMolecule,Hypoplasia of the corpus callosum,HP:0002079,biolink:Disease,4,0.976,0.976,0.0,0.0,0.488,97.6,False,-0.0,False,0.976,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,4,medik:edge#177,HP:0002079,Hypoplasia of the corpus callosum,['biolink:Disease'],biolink:Disease,NCBIGene:673,BRAF,['biolink:Gene'],biolink:Gene,biolink:gene_associated_with_condition,[],one-hop,,,,,,,,,['PMID:16439621'],DEFAULT PHRASE,infores:disgenet,1,infores:unsecret-agent
5e451c60-f11c-4cd5-92bd-2e5f3957fe45,infores:unsecret-agent,"1-[(1S,1aS,6bS)-5-[9-(2-trimethylsilylethoxymethyl)purin-6-yl]oxy-1a,6b-dihydro-1H-cyclopropa[b][1]benzofuran-1-yl]-3-[4-fluoro-3-(trifluoromethyl)phenyl]urea",PUBCHEM.COMPOUND:134686656,biolink:SmallMolecule,Hypoplasia of the corpus callosum,HP:0002079,biolink:Disease,5,0.968,0.968,0.0,0.0,0.484,96.8,False,-0.0,False,0.968,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,5,medik:creative_edge#23,HP:0002079,Hypoplasia of the corpus callosum,['biolink:Disease'],biolink:Disease,PUBCHEM.COMPOUND:134686656,"1-[(1S,1aS,6bS)-5-[9-(2-trimethylsilylethoxymethyl)purin-6-yl]oxy-1a,6b-dihydro-1H-cyclopropa[b][1]benzofuran-1-yl]-3-[4-fluoro-3-(trifluoromethyl)phenyl]urea",['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,
5e451c60-f11c-4cd5-92bd-2e5f3957fe45,infores:unsecret-agent,"1-[(1S,1aS,6bS)-5-[9-(2-trimethylsilylethoxymethyl)purin-6-yl]oxy-1a,6b-dihydro-1H-cyclopropa[b][1]benzofuran-1-yl]-3-[4-fluoro-3-(trifluoromethyl)phenyl]urea",PUBCHEM.COMPOUND:134686656,biolink:SmallMolecule,Hypoplasia of the corpus callosum,HP:0002079,biolink:Disease,5,0.968,0.968,0.0,0.0,0.484,96.8,False,-0.0,False,0.968,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,5,medik:edge#46,NCBIGene:673,BRAF,['biolink:Gene'],biolink:Gene,PUBCHEM.COMPOUND:134686656,"1-[(1S,1aS,6bS)-5-[9-(2-trimethylsilylethoxymethyl)purin-6-yl]oxy-1a,6b-dihydro-1H-cyclopropa[b][1]benzofuran-1-yl]-3-[4-fluoro-3-(trifluoromethyl)phenyl]urea",['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:affects,"[{'qualifier_type_id': 'biolink:object_aspect_qualifier', 'qualifier_value': 'activity'}, {'qualifier_type_id': 'biolink:object_direction_qualifier', 'qualifier_value': 'decreased'}, {'qualifier_type_id': 'biolink:qualified_predicate', 'qualifier_value': 'biolink:causes'}]",one-hop,causes,,,,,decreased,activity,,[],"1-[(1S,1aS,6bS)-5-[9-(2-trimethylsilylethoxymethyl)purin-6-yl]oxy-1a,6b-dihydro-1H-cyclopropa[b][1]benzofuran-1-yl]-3-[4-fluoro-3-(trifluoromethyl)phenyl]urea causes decreased activity of BRAF",infores:bindingdb,0,infores:unsecret-agent
5e451c60-f11c-4cd5-92bd-2e5f3957fe45,infores:unsecret-agent,"1-[(1S,1aS,6bS)-5-[9-(2-trimethylsilylethoxymethyl)purin-6-yl]oxy-1a,6b-dihydro-1H-cyclopropa[b][1]benzofuran-1-yl]-3-[4-fluoro-3-(trifluoromethyl)phenyl]urea",PUBCHEM.COMPOUND:134686656,biolink:SmallMolecule,Hypoplasia of the corpus callosum,HP:0002079,biolink:Disease,5,0.968,0.968,0.0,0.0,0.484,96.8,False,-0.0,False,0.968,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,5,medik:edge#47,HP:0002079,Hypoplasia of the corpus callosum,['biolink:Disease'],biolink:Disease,NCBIGene:673,BRAF,['biolink:Gene'],biolink:Gene,biolink:gene_associated_with_condition,[],one-hop,,,,,,,,,['PMID:16439621'],DEFAULT PHRASE,infores:disgenet,1,infores:unsecret-agent
5e451c60-f11c-4cd5-92bd-2e5f3957fe45,infores:unsecret-agent,"1-[(1S,1aS,6bS)-5-(7H-purin-6-yloxy)-1a,6b-dihydro-1H-cyclopropa[b][1]benzofuran-1-yl]-3-(2,4-difluorophenyl)urea",PUBCHEM.COMPOUND:117807107,biolink:SmallMolecule,Hypoplasia of the corpus callosum,HP:0002079,biolink:Disease,6,0.96,0.96,0.0,0.0,0.48,96.0,False,-0.0,False,0.96,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,6,medik:creative_edge#14,HP:0002079,Hypoplasia of the corpus callosum,['biolink:Disease'],biolink:Disease,PUBCHEM.COMPOUND:117807107,"1-[(1S,1aS,6bS)-5-(7H-purin-6-yloxy)-1a,6b-dihydro-1H-cyclopropa[b][1]benzofuran-1-yl]-3-(2,4-difluorophenyl)urea",['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,
5e451c60-f11c-4cd5-92bd-2e5f3957fe45,infores:unsecret-agent,"1-[(1S,1aS,6bS)-5-(7H-purin-6-yloxy)-1a,6b-dihydro-1H-cyclopropa[b][1]benzofuran-1-yl]-3-(2,4-difluorophenyl)urea",PUBCHEM.COMPOUND:117807107,biolink:SmallMolecule,Hypoplasia of the corpus callosum,HP:0002079,biolink:Disease,6,0.96,0.96,0.0,0.0,0.48,96.0,False,-0.0,False,0.96,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,6,medik:edge#28,NCBIGene:673,BRAF,['biolink:Gene'],biolink:Gene,PUBCHEM.COMPOUND:117807107,"1-[(1S,1aS,6bS)-5-(7H-purin-6-yloxy)-1a,6b-dihydro-1H-cyclopropa[b][1]benzofuran-1-yl]-3-(2,4-difluorophenyl)urea",['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:affects,"[{'qualifier_type_id': 'biolink:object_aspect_qualifier', 'qualifier_value': 'activity'}, {'qualifier_type_id': 'biolink:object_direction_qualifier', 'qualifier_value': 'decreased'}, {'qualifier_type_id': 'biolink:qualified_predicate', 'qualifier_value': 'biolink:causes'}]",one-hop,causes,,,,,decreased,activity,,[],"1-[(1S,1aS,6bS)-5-(7H-purin-6-yloxy)-1a,6b-dihydro-1H-cyclopropa[b][1]benzofuran-1-yl]-3-(2,4-difluorophenyl)urea causes decreased activity of BRAF",infores:bindingdb,0,infores:unsecret-agent
5e451c60-f11c-4cd5-92bd-2e5f3957fe45,infores:unsecret-agent,"1-[(1S,1aS,6bS)-5-(7H-purin-6-yloxy)-1a,6b-dihydro-1H-cyclopropa[b][1]benzofuran-1-yl]-3-(2,4-difluorophenyl)urea",PUBCHEM.COMPOUND:117807107,biolink:SmallMolecule,Hypoplasia of the corpus callosum,HP:0002079,biolink:Disease,6,0.96,0.96,0.0,0.0,0.48,96.0,False,-0.0,False,0.96,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,6,medik:edge#29,HP:0002079,Hypoplasia of the corpus callosum,['biolink:Disease'],biolink:Disease,NCBIGene:673,BRAF,['biolink:Gene'],biolink:Gene,biolink:gene_associated_with_condition,[],one-hop,,,,,,,,,['PMID:16439621'],DEFAULT PHRASE,infores:disgenet,1,infores:unsecret-agent
5e451c60-f11c-4cd5-92bd-2e5f3957fe45,infores:unsecret-agent,"N-(5-tert-butyl-1,2-oxazol-3-yl)-3-[4-[5-(2-fluoroethylamino)pyridin-3-yl]triazol-1-yl]-4-methylbenzamide",PUBCHEM.COMPOUND:53464656,biolink:SmallMolecule,Hypoplasia of the corpus callosum,HP:0002079,biolink:Disease,7,0.952,0.952,0.0,0.0,0.476,95.2,False,-0.0,False,0.952,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,7,medik:creative_edge#37,HP:0002079,Hypoplasia of the corpus callosum,['biolink:Disease'],biolink:Disease,PUBCHEM.COMPOUND:53464656,"N-(5-tert-butyl-1,2-oxazol-3-yl)-3-[4-[5-(2-fluoroethylamino)pyridin-3-yl]triazol-1-yl]-4-methylbenzamide",['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,
5e451c60-f11c-4cd5-92bd-2e5f3957fe45,infores:unsecret-agent,"N-(5-tert-butyl-1,2-oxazol-3-yl)-3-[4-[5-(2-fluoroethylamino)pyridin-3-yl]triazol-1-yl]-4-methylbenzamide",PUBCHEM.COMPOUND:53464656,biolink:SmallMolecule,Hypoplasia of the corpus callosum,HP:0002079,biolink:Disease,7,0.952,0.952,0.0,0.0,0.476,95.2,False,-0.0,False,0.952,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,7,medik:edge#74,NCBIGene:673,BRAF,['biolink:Gene'],biolink:Gene,PUBCHEM.COMPOUND:53464656,"N-(5-tert-butyl-1,2-oxazol-3-yl)-3-[4-[5-(2-fluoroethylamino)pyridin-3-yl]triazol-1-yl]-4-methylbenzamide",['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:affects,"[{'qualifier_type_id': 'biolink:object_aspect_qualifier', 'qualifier_value': 'activity'}, {'qualifier_type_id': 'biolink:object_direction_qualifier', 'qualifier_value': 'decreased'}, {'qualifier_type_id': 'biolink:qualified_predicate', 'qualifier_value': 'biolink:causes'}]",one-hop,causes,,,,,decreased,activity,,[],"N-(5-tert-butyl-1,2-oxazol-3-yl)-3-[4-[5-(2-fluoroethylamino)pyridin-3-yl]triazol-1-yl]-4-methylbenzamide causes decreased activity of BRAF",infores:bindingdb,0,infores:unsecret-agent
5e451c60-f11c-4cd5-92bd-2e5f3957fe45,infores:unsecret-agent,"N-(5-tert-butyl-1,2-oxazol-3-yl)-3-[4-[5-(2-fluoroethylamino)pyridin-3-yl]triazol-1-yl]-4-methylbenzamide",PUBCHEM.COMPOUND:53464656,biolink:SmallMolecule,Hypoplasia of the corpus callosum,HP:0002079,biolink:Disease,7,0.952,0.952,0.0,0.0,0.476,95.2,False,-0.0,False,0.952,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,7,medik:edge#75,HP:0002079,Hypoplasia of the corpus callosum,['biolink:Disease'],biolink:Disease,NCBIGene:673,BRAF,['biolink:Gene'],biolink:Gene,biolink:gene_associated_with_condition,[],one-hop,,,,,,,,,['PMID:16439621'],DEFAULT PHRASE,infores:disgenet,1,infores:unsecret-agent
5e451c60-f11c-4cd5-92bd-2e5f3957fe45,infores:unsecret-agent,"3-[5-[3-[3-[[ethyl(methyl)sulfamoyl]amino]-2,6-difluorobenzoyl]-1H-pyrrolo[2,3-b]pyridin-5-yl]thiophen-2-yl]-5-methyl-1,2,4-oxadiazole",PUBCHEM.COMPOUND:60164446,biolink:SmallMolecule,Hypoplasia of the corpus callosum,HP:0002079,biolink:Disease,8,0.944,0.944,0.0,0.0,0.472,94.4,False,-0.0,False,0.944,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,8,medik:creative_edge#124,HP:0002079,Hypoplasia of the corpus callosum,['biolink:Disease'],biolink:Disease,PUBCHEM.COMPOUND:60164446,"3-[5-[3-[3-[[ethyl(methyl)sulfamoyl]amino]-2,6-difluorobenzoyl]-1H-pyrrolo[2,3-b]pyridin-5-yl]thiophen-2-yl]-5-methyl-1,2,4-oxadiazole",['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,
5e451c60-f11c-4cd5-92bd-2e5f3957fe45,infores:unsecret-agent,"3-[5-[3-[3-[[ethyl(methyl)sulfamoyl]amino]-2,6-difluorobenzoyl]-1H-pyrrolo[2,3-b]pyridin-5-yl]thiophen-2-yl]-5-methyl-1,2,4-oxadiazole",PUBCHEM.COMPOUND:60164446,biolink:SmallMolecule,Hypoplasia of the corpus callosum,HP:0002079,biolink:Disease,8,0.944,0.944,0.0,0.0,0.472,94.4,False,-0.0,False,0.944,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,8,medik:edge#248,NCBIGene:673,BRAF,['biolink:Gene'],biolink:Gene,PUBCHEM.COMPOUND:60164446,"3-[5-[3-[3-[[ethyl(methyl)sulfamoyl]amino]-2,6-difluorobenzoyl]-1H-pyrrolo[2,3-b]pyridin-5-yl]thiophen-2-yl]-5-methyl-1,2,4-oxadiazole",['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:affects,"[{'qualifier_type_id': 'biolink:object_aspect_qualifier', 'qualifier_value': 'activity'}, {'qualifier_type_id': 'biolink:object_direction_qualifier', 'qualifier_value': 'decreased'}, {'qualifier_type_id': 'biolink:qualified_predicate', 'qualifier_value': 'biolink:causes'}]",one-hop,causes,,,,,decreased,activity,,[],"3-[5-[3-[3-[[ethyl(methyl)sulfamoyl]amino]-2,6-difluorobenzoyl]-1H-pyrrolo[2,3-b]pyridin-5-yl]thiophen-2-yl]-5-methyl-1,2,4-oxadiazole causes decreased activity of BRAF",infores:bindingdb,0,infores:unsecret-agent
5e451c60-f11c-4cd5-92bd-2e5f3957fe45,infores:unsecret-agent,"3-[5-[3-[3-[[ethyl(methyl)sulfamoyl]amino]-2,6-difluorobenzoyl]-1H-pyrrolo[2,3-b]pyridin-5-yl]thiophen-2-yl]-5-methyl-1,2,4-oxadiazole",PUBCHEM.COMPOUND:60164446,biolink:SmallMolecule,Hypoplasia of the corpus callosum,HP:0002079,biolink:Disease,8,0.944,0.944,0.0,0.0,0.472,94.4,False,-0.0,False,0.944,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,8,medik:edge#249,HP:0002079,Hypoplasia of the corpus callosum,['biolink:Disease'],biolink:Disease,NCBIGene:673,BRAF,['biolink:Gene'],biolink:Gene,biolink:gene_associated_with_condition,[],one-hop,,,,,,,,,['PMID:16439621'],DEFAULT PHRASE,infores:disgenet,1,infores:unsecret-agent
5e451c60-f11c-4cd5-92bd-2e5f3957fe45,infores:unsecret-agent,"5-[[3-(Ethylsulfonylamino)-2-fluorophenyl]methyl]-3,4-difluoro-2-(2-fluoro-4-iodoanilino)benzamide",PUBCHEM.COMPOUND:156808798,biolink:SmallMolecule,Hypoplasia of the corpus callosum,HP:0002079,biolink:Disease,9,0.936,0.936,0.0,0.0,0.468,93.6,False,-0.0,False,0.936,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,9,medik:creative_edge#109,HP:0002079,Hypoplasia of the corpus callosum,['biolink:Disease'],biolink:Disease,PUBCHEM.COMPOUND:156808798,"5-[[3-(Ethylsulfonylamino)-2-fluorophenyl]methyl]-3,4-difluoro-2-(2-fluoro-4-iodoanilino)benzamide",['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,
5e451c60-f11c-4cd5-92bd-2e5f3957fe45,infores:unsecret-agent,"5-[[3-(Ethylsulfonylamino)-2-fluorophenyl]methyl]-3,4-difluoro-2-(2-fluoro-4-iodoanilino)benzamide",PUBCHEM.COMPOUND:156808798,biolink:SmallMolecule,Hypoplasia of the corpus callosum,HP:0002079,biolink:Disease,9,0.936,0.936,0.0,0.0,0.468,93.6,False,-0.0,False,0.936,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,9,medik:edge#218,NCBIGene:673,BRAF,['biolink:Gene'],biolink:Gene,PUBCHEM.COMPOUND:156808798,"5-[[3-(Ethylsulfonylamino)-2-fluorophenyl]methyl]-3,4-difluoro-2-(2-fluoro-4-iodoanilino)benzamide",['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:affects,"[{'qualifier_type_id': 'biolink:object_aspect_qualifier', 'qualifier_value': 'activity'}, {'qualifier_type_id': 'biolink:object_direction_qualifier', 'qualifier_value': 'decreased'}, {'qualifier_type_id': 'biolink:qualified_predicate', 'qualifier_value': 'biolink:causes'}]",one-hop,causes,,,,,decreased,activity,,[],"5-[[3-(Ethylsulfonylamino)-2-fluorophenyl]methyl]-3,4-difluoro-2-(2-fluoro-4-iodoanilino)benzamide causes decreased activity of BRAF",infores:bindingdb,0,infores:unsecret-agent
