pk,ara,result_subjectNode_name,result_subjectNode_id,result_subjectNode_cat,result_objectNode_name,result_objectNode_id,result_objectNode_cat,rank,sugeno_score,comp_confidence_score,comp_novelty_score,comp_clinical_evidence_score,weighted_mean_score,normalized_score,ARAX,ARAX_score,unsecret,unsecret_score,improving_agent,improving_agent_score,biothings_explorer,biothings_explorer_score,aragorn,aragorn_score,ARA_list,ARA_count,result_counter,edge_id,edge_object,edge_objectNode_name,edge_objectNode_cats,edge_objectNode_cat,edgeg_subject,edge_subjectNode_name,edge_subjectNode_cats,edge_subjectNode_cat,predicate,qualifiers,edge_type,qualified_predicate,causal_mechanism_qualifier,subject_direction_qualifier,subject_aspect_qualifier,subject_form_or_variant_qualifier,object_direction_qualifier,object_aspect_qualifier,object_form_or_variant_qualifier,publications,phrase,primary_source,publications_count,agg1
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,Folic acid,CHEBI:27470,biolink:SmallMolecule,Hippocampal atrophy,HP:0410170,biolink:PhenotypicFeature,3,0.99,0.99,0.0,0.0,0.495,99.038,False,-0.0,False,0.99,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,3,medik:creative_edge#52,HP:0410170,Hippocampal atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,CHEBI:27470,Folic acid,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,Folic acid,CHEBI:27470,biolink:SmallMolecule,Hippocampal atrophy,HP:0410170,biolink:PhenotypicFeature,3,0.99,0.99,0.0,0.0,0.495,99.038,False,-0.0,False,0.99,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,3,medik:edge#52,HP:0410170,Hippocampal atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,CHEBI:27470,Folic acid,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,[],one-hop,,,,,,,,,['PMC:7602498'],DEFAULT PHRASE,infores:text-mining-provider-targeted,1,infores:unsecret-agent
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,fingolimod hydrochloride,CHEBI:63112,biolink:SmallMolecule,Cerebral atrophy,HP:0002059,biolink:PhenotypicFeature,4,0.986,0.986,0.0,0.0,0.493,98.558,False,-0.0,False,0.986,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,4,medik:creative_edge#6,HP:0002059,Cerebral atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,CHEBI:63112,fingolimod hydrochloride,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,fingolimod hydrochloride,CHEBI:63112,biolink:SmallMolecule,Cerebral atrophy,HP:0002059,biolink:PhenotypicFeature,4,0.986,0.986,0.0,0.0,0.493,98.558,False,-0.0,False,0.986,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,4,medik:edge#6,HP:0002059,Cerebral atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,CHEBI:63112,fingolimod hydrochloride,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,[],one-hop,,,,,,,,,"['PMC:3497294', 'PMC:8196746', 'PMC:4686225']",DEFAULT PHRASE,infores:text-mining-provider-targeted,3,infores:unsecret-agent
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,fingolimod hydrochloride,CHEBI:63112,biolink:SmallMolecule,Cerebral cortical atrophy,HP:0002120,biolink:PhenotypicFeature,5,0.981,0.981,0.0,0.0,0.49,98.077,False,-0.0,False,0.981,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,5,medik:creative_edge#66,HP:0002120,Cerebral cortical atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,CHEBI:63112,fingolimod hydrochloride,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,fingolimod hydrochloride,CHEBI:63112,biolink:SmallMolecule,Cerebral cortical atrophy,HP:0002120,biolink:PhenotypicFeature,5,0.981,0.981,0.0,0.0,0.49,98.077,False,-0.0,False,0.981,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,5,medik:edge#66,HP:0002120,Cerebral cortical atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,CHEBI:63112,fingolimod hydrochloride,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,[],one-hop,,,,,,,,,['PMC:6204617'],DEFAULT PHRASE,infores:text-mining-provider-targeted,1,infores:unsecret-agent
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,Galantamine,CHEBI:42944,biolink:SmallMolecule,Hippocampal atrophy,HP:0410170,biolink:PhenotypicFeature,6,0.976,0.976,0.0,0.0,0.488,97.596,False,-0.0,False,0.976,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,6,medik:creative_edge#8,HP:0410170,Hippocampal atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,CHEBI:42944,Galantamine,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,Galantamine,CHEBI:42944,biolink:SmallMolecule,Hippocampal atrophy,HP:0410170,biolink:PhenotypicFeature,6,0.976,0.976,0.0,0.0,0.488,97.596,False,-0.0,False,0.976,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,6,medik:edge#8,HP:0410170,Hippocampal atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,CHEBI:42944,Galantamine,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,[],one-hop,,,,,,,,,['PMC:4255389'],DEFAULT PHRASE,infores:text-mining-provider-targeted,1,infores:unsecret-agent
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,Galantamine,CHEBI:42944,biolink:SmallMolecule,Cerebral cortical atrophy,HP:0002120,biolink:PhenotypicFeature,7,0.971,0.971,0.0,0.0,0.486,97.115,False,-0.0,False,0.971,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,7,medik:creative_edge#69,HP:0002120,Cerebral cortical atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,CHEBI:42944,Galantamine,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,Galantamine,CHEBI:42944,biolink:SmallMolecule,Cerebral cortical atrophy,HP:0002120,biolink:PhenotypicFeature,7,0.971,0.971,0.0,0.0,0.486,97.115,False,-0.0,False,0.971,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,7,medik:edge#69,HP:0002120,Cerebral cortical atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,CHEBI:42944,Galantamine,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,[],one-hop,,,,,,,,,['PMC:3937252'],DEFAULT PHRASE,infores:text-mining-provider-targeted,1,infores:unsecret-agent
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,Estriol,CHEBI:27974,biolink:SmallMolecule,Cerebral atrophy,HP:0002059,biolink:PhenotypicFeature,8,0.966,0.966,0.0,0.0,0.483,96.635,False,-0.0,False,0.966,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,8,medik:creative_edge#169,HP:0002059,Cerebral atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,CHEBI:27974,Estriol,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,Estriol,CHEBI:27974,biolink:SmallMolecule,Cerebral atrophy,HP:0002059,biolink:PhenotypicFeature,8,0.966,0.966,0.0,0.0,0.483,96.635,False,-0.0,False,0.966,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,8,medik:edge#235,NCBIGene:2896,GRN,['biolink:Gene'],biolink:Gene,CHEBI:27974,Estriol,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:regulates,"[{'qualifier_type_id': 'biolink:object_direction_qualifier', 'qualifier_value': 'downregulated'}]",one-hop,,,,,,downregulated,,,[],DEFAULT PHRASE,infores:lincs,0,infores:unsecret-agent
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,Estriol,CHEBI:27974,biolink:SmallMolecule,Cerebral atrophy,HP:0002059,biolink:PhenotypicFeature,8,0.966,0.966,0.0,0.0,0.483,96.635,False,-0.0,False,0.966,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,8,medik:edge#236,HP:0002059,Cerebral atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,NCBIGene:2896,GRN,['biolink:Gene'],biolink:Gene,biolink:causes,[],one-hop,,,,,,,,,['PMID:25546130'],DEFAULT PHRASE,infores:semmeddb,1,infores:unsecret-agent
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,Estriol,CHEBI:27974,biolink:SmallMolecule,Cerebral cortical atrophy,HP:0002120,biolink:PhenotypicFeature,9,0.962,0.962,0.0,0.0,0.481,96.154,False,-0.0,False,0.962,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,9,medik:creative_edge#9,HP:0002120,Cerebral cortical atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,CHEBI:27974,Estriol,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,Estriol,CHEBI:27974,biolink:SmallMolecule,Cerebral cortical atrophy,HP:0002120,biolink:PhenotypicFeature,9,0.962,0.962,0.0,0.0,0.481,96.154,False,-0.0,False,0.962,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,9,medik:edge#9,HP:0002120,Cerebral cortical atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,CHEBI:27974,Estriol,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,[],one-hop,,,,,,,,,"['PMC:9380170', 'PMC:5837360']",DEFAULT PHRASE,infores:text-mining-provider-targeted,2,infores:unsecret-agent
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,Donepezil,CHEBI:145499,biolink:SmallMolecule,Hippocampal atrophy,HP:0410170,biolink:PhenotypicFeature,10,0.957,0.957,0.0,0.0,0.478,95.673,False,-0.0,False,0.957,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,10,medik:creative_edge#3,HP:0410170,Hippocampal atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,CHEBI:145499,Donepezil,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,Donepezil,CHEBI:145499,biolink:SmallMolecule,Hippocampal atrophy,HP:0410170,biolink:PhenotypicFeature,10,0.957,0.957,0.0,0.0,0.478,95.673,False,-0.0,False,0.957,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,10,medik:edge#3,HP:0410170,Hippocampal atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,CHEBI:145499,Donepezil,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,[],one-hop,,,,,,,,,"['PMC:5204212', 'PMC:3919934', 'PMC:3662002', 'PMC:7331573', 'PMC:8719290']",DEFAULT PHRASE,infores:text-mining-provider-targeted,5,infores:unsecret-agent
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,Salsalate,CHEBI:9014,biolink:SmallMolecule,Hippocampal atrophy,HP:0410170,biolink:PhenotypicFeature,11,0.952,0.952,0.0,0.0,0.476,95.192,False,-0.0,False,0.952,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,11,medik:creative_edge#1,HP:0410170,Hippocampal atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,CHEBI:9014,Salsalate,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,Salsalate,CHEBI:9014,biolink:SmallMolecule,Hippocampal atrophy,HP:0410170,biolink:PhenotypicFeature,11,0.952,0.952,0.0,0.0,0.476,95.192,False,-0.0,False,0.952,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,11,medik:edge#1,HP:0410170,Hippocampal atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,CHEBI:9014,Salsalate,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,[],one-hop,,,,,,,,,"['PMC:7744460', 'PMC:7710872', 'PMC:8991707', 'PMC:4598295', 'PMC:7728099']",DEFAULT PHRASE,infores:text-mining-provider-targeted,5,infores:unsecret-agent
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,Memantine,CHEBI:64312,biolink:SmallMolecule,Hippocampal atrophy,HP:0410170,biolink:PhenotypicFeature,12,0.947,0.947,0.0,0.0,0.474,94.712,False,-0.0,False,0.947,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,12,medik:creative_edge#2,HP:0410170,Hippocampal atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,CHEBI:64312,Memantine,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,Memantine,CHEBI:64312,biolink:SmallMolecule,Hippocampal atrophy,HP:0410170,biolink:PhenotypicFeature,12,0.947,0.947,0.0,0.0,0.474,94.712,False,-0.0,False,0.947,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,12,medik:edge#2,HP:0410170,Hippocampal atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,CHEBI:64312,Memantine,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,[],one-hop,,,,,,,,,"['PMC:9210120', 'PMC:2582338', 'PMC:6425849', 'PMC:7246721', 'PMC:4675981']",DEFAULT PHRASE,infores:text-mining-provider-targeted,5,infores:unsecret-agent
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,Baclofen,CHEBI:187893,biolink:SmallMolecule,Hippocampal atrophy,HP:0410170,biolink:PhenotypicFeature,13,0.942,0.942,0.0,0.0,0.471,94.231,False,-0.0,False,0.942,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,13,medik:creative_edge#4,HP:0410170,Hippocampal atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,CHEBI:187893,Baclofen,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,Baclofen,CHEBI:187893,biolink:SmallMolecule,Hippocampal atrophy,HP:0410170,biolink:PhenotypicFeature,13,0.942,0.942,0.0,0.0,0.471,94.231,False,-0.0,False,0.942,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,13,medik:edge#4,HP:0410170,Hippocampal atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,CHEBI:187893,Baclofen,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,[],one-hop,,,,,,,,,"['PMC:7226843', 'PMC:5990610', 'PMC:4585985']",DEFAULT PHRASE,infores:text-mining-provider-targeted,3,infores:unsecret-agent
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,Mirtazapine,CHEBI:6950,biolink:SmallMolecule,Cerebral cortical atrophy,HP:0002120,biolink:PhenotypicFeature,14,0.938,0.938,0.0,0.0,0.469,93.75,False,-0.0,False,0.938,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,14,medik:creative_edge#5,HP:0002120,Cerebral cortical atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,CHEBI:6950,Mirtazapine,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,Mirtazapine,CHEBI:6950,biolink:SmallMolecule,Cerebral cortical atrophy,HP:0002120,biolink:PhenotypicFeature,14,0.938,0.938,0.0,0.0,0.469,93.75,False,-0.0,False,0.938,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,14,medik:edge#5,HP:0002120,Cerebral cortical atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,CHEBI:6950,Mirtazapine,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,[],one-hop,,,,,,,,,"['PMC:8290043', 'PMC:4726391', 'PMC:5696074', 'PMC:5109403']",DEFAULT PHRASE,infores:text-mining-provider-targeted,4,infores:unsecret-agent
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,Resveratrol,CHEBI:45713,biolink:SmallMolecule,Hippocampal atrophy,HP:0410170,biolink:PhenotypicFeature,15,0.933,0.933,0.0,0.0,0.466,93.269,False,-0.0,False,0.933,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,15,medik:creative_edge#7,HP:0410170,Hippocampal atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,CHEBI:45713,Resveratrol,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,
e99df4fc-e843-4730-8d01-e06600756ac3,infores:unsecret-agent,Resveratrol,CHEBI:45713,biolink:SmallMolecule,Hippocampal atrophy,HP:0410170,biolink:PhenotypicFeature,15,0.933,0.933,0.0,0.0,0.466,93.269,False,-0.0,False,0.933,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,15,medik:edge#7,HP:0410170,Hippocampal atrophy,['biolink:PhenotypicFeature'],biolink:PhenotypicFeature,CHEBI:45713,Resveratrol,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,[],one-hop,,,,,,,,,"['PMC:6232815', 'PMC:5928571', 'PMC:4694682', 'PMC:6328057', 'PMC:4897722']",DEFAULT PHRASE,infores:text-mining-provider-targeted,5,infores:unsecret-agent
